"gene.symble","TPM"
"NCEH1",12.6825498018899
"C2orf68",12.6839109789783
"SLC30A6",12.6841046701911
"MYO1C",12.6869296596003
"YTHDC1",12.6883840251613
"FNDC4",12.6935688715958
"ACO1",12.7029395432985
"TMED5",12.705860312151
"EDC4",12.7094858967941
"ACP2",12.7111629285435
"MFSD9",12.714614050117
"UIMC1",12.7184696430134
"KLHL12",12.7190098156113
"ATXN1",12.7220448733
"UBR3",12.7348078635665
"ZNF24",12.7348772312207
"GPX3",12.7392599257724
"ZFAND6",12.7444478790843
"RPF2",12.7458319618959
"NUS1",12.7550751892344
"SPOP",12.7610921258626
"ALKBH3",12.7704111803948
"NUP160",12.7708080382148
"RDX",12.7718963458341
"DRAM2",12.7775317088243
"CBFB",12.7866952374113
"CACUL1",12.7921279383777
"USP40",12.7955872133277
"PTPRG",12.8071002500089
"PPA2",12.8110685884888
"LZTS3",12.8111292408724
"SOCS6",12.8172897663835
"C9orf64",12.8202732436331
"ACADM",12.8272516153906
"RPRD1A",12.8275460724421
"CDKN2AIPNL",12.8340661528882
"KDM5A",12.8367828065218
"SPIRE1",12.8381504147348
"IRF2BP1",12.8462964513588
"BRD3",12.8498803236647
"DYNLT1",12.8524868637249
"ABCC1",12.8622093084588
"UNC119B",12.8629105187589
"MRRF",12.8728897883444
"NAV2",12.8750148454115
"ANP32A",12.8761901906158
"USP25",12.8764927357008
"MOV10",12.8786645506496
"FAM83D",12.8835740588856
"LRBA",12.8943839833814
"RAB5A",12.9091800082697
"CALCOCO2",12.9092954132051
"SMU1",12.9125163057363
"ARPC1B",12.912649482759
"RTCA",12.9199407472541
"ASB1",12.9294759746628
"SON",12.9371340543605
"CHMP2A",12.9400155727779
"SMIM15",12.9506728068361
"SESN1",12.9532948745955
"NEK9",12.9644958088907
"ST3GAL2",12.9664641171523
"SMARCD1",12.9667372610696
"EIF2S1",12.9670846731448
"SPPL2A",12.9697203076572
"DHRS7",12.9711293355165
"YBX3",12.9762033885817
"DEPDC1B",12.9804783861334
"GINM1",12.9818764474217
"UBE2H",12.9883847660808
"FBXO38",12.9926576358633
"ZNF770",13.0008107029729
"ATP6AP2",13.0038898706289
"RNF146",13.0056931770355
"PMM1",13.0061531188754
"STAG2",13.0230120031717
"FAM102A",13.0267696237344
"FUBP3",13.0273826237375
"MXD4",13.0303600741888
"DEAF1",13.0373339338182
"PEA15",13.0395133430425
"TMUB2",13.0438850942593
"SPSB1",13.0541187233886
"PGM3",13.0549282684177
"DOCK7",13.0576488001059
"PTPRS",13.0603578064359
"POMK",13.0719367742194
"MMP11",13.0750489818444
"DNAJB12",13.0760577854843
"RALA",13.0811200029516
"LGMN",13.0830068310549
"CLINT1",13.0891556050784
"CCDC124",13.0934488033862
"POLR2K",13.1108944310136
"GATAD2A",13.1227661938536
"NUDCD1",13.1248102342228
"TIPARP",13.1273457110602
"MCM2",13.1356015966495
"SLC27A2",13.1382759118912
"STAT6",13.1477345301238
"AES",13.1508637525858
"ACOT7",13.1566220127857
"PDZD11",13.1641820216699
"FOXO3",13.1799834899392
"UBE2G1",13.1926911271444
"GFM2",13.1931034902891
"USP1",13.2063799690694
"DHX35",13.2108571440616
"ADO",13.2121919321104
"VMA21",13.2146172057066
"OCIAD1",13.2202760951557
"MVP",13.2229033755289
"SIL1",13.2246649362503
"CLDN6",13.2300778475306
"PQLC1",13.2304304739073
"GPKOW",13.23754291746
"HSD17B8",13.2380592657094
"NR6A1",13.2392009224659
"HYAL2",13.2542817726119
"GNS",13.2573003440175
"ZNRD1",13.2601764059218
"PHF10",13.2700856014045
"URB1",13.2759292972594
"IER2",13.2792203477231
"VEGFA",13.2793581037755
"PAK2",13.2826360702233
"AP5S1",13.2829498829216
"NCAPH2",13.2846411914496
"CPT1A",13.286187866158
"VPS52",13.287702423088
"NSMF",13.2969611232266
"SMAD5",13.2982210447151
"CDO1",13.3002369113533
"LAMTOR5",13.3032229522437
"HHEX",13.3036273640311
"CBX1",13.3082351429001
"SSU72",13.3122783218366
"NLE1",13.3145829398045
"BAG4",13.3154543507236
"CHMP7",13.319366040396
"TP53INP1",13.3222765397334
"PIAS1",13.3254475262176
"TRIM35",13.3313550646503
"CSTF2",13.341992937739
"SMARCAD1",13.3425100440932
"EIF4EBP2",13.3434892042401
"SNX14",13.3454158614594
"KDM3B",13.3490049742427
"HAAO",13.353115875724
"POLR1A",13.3581776638414
"USF2",13.3598597249749
"GPBP1",13.3663933581188
"CHD2",13.3770263030128
"RAB8A",13.380250218478
"ASPH",13.3822337644233
"GLS",13.3842834512472
"SCFD2",13.3922636861644
"RABGGTA",13.3960725734617
"HMG20A",13.3975587471626
"GPHN",13.3977176966975
"OTUB1",13.404196958103
"GLYR1",13.4062264181059
"RBM27",13.4232398027743
"DHX32",13.4264786022697
"HNRNPH2",13.4319574787688
"TMEM41B",13.4376116638498
"DDX3Y",13.4433692995427
"METTL22",13.4506738795112
"MCEE",13.4537158056997
"USF1",13.4620637327365
"SLC40A1",13.4641477446881
"GUF1",13.4668384410143
"RPP40",13.4686606593721
"ARHGEF3",13.473211144803
"PRRC2A",13.4797594959799
"ATAD1",13.4829664830847
"TRIP10",13.4877322060091
"RNASEH2B",13.4925616871067
"WDR77",13.4936791835631
"RUVBL1",13.4969958159187
"ARIH1",13.5064988129032
"SPG7",13.5088088303205
"GPATCH3",13.5099020398296
"DDX28",13.5120373305464
"TBC1D22A",13.5168159538168
"PTK2",13.5293559055751
"ZNF516",13.5333867408647
"UNG",13.5404612014997
"ACAT1",13.5413338826018
"MAGOH",13.5509353258461
"DYNLL2",13.5636533795774
"THUMPD1",13.564252015609
"FBXL12",13.5693324790256
"TMEM223",13.5782826816586
"PLK1",13.5810221049143
"ZNF830",13.5840752749754
"ZNF518A",13.5844208821969
"MYBBP1A",13.5852160728453
"IRS1",13.5898380390408
"FXR1",13.5918174333512
"NID1",13.5942639130418
"BCCIP",13.615443438889
"CYFIP1",13.6161185567781
"CAPN1",13.6247474451774
"MYBL2",13.633654683182
"ZNF281",13.6342987123285
"SUMF1",13.6353392760353
"FAM104A",13.6400740851526
"AP1S1",13.6423257008436
"EXOC2",13.6423432660642
"MRPL21",13.643489505925
"NDRG3",13.6438369724418
"IL6R",13.6448451051034
"TULP4",13.6616320622549
"SLC2A8",13.6660336008706
"PMPCA",13.667179727715
"RNF121",13.6693857426808
"ASL",13.6703826071766
"DIS3L",13.6711439129809
"ATG5",13.6728642880383
"SNAPIN",13.6803562595018
"IGF2BP3",13.6807012172688
"CD2AP",13.6866290559127
"PDZD8",13.6990560837189
"CCDC69",13.7011478885474
"IBTK",13.7052025700343
"IP6K2",13.7070274500213
"CMTM6",13.7070643601168
"UBIAD1",13.7103031242832
"ANAPC1",13.7150648399469
"AGO2",13.7192817113919
"ARL5A",13.7228647873963
"UPK3A",13.7289898336159
"XYLB",13.7306737027241
"SNRPA",13.7357046498664
"CSTF3",13.7469438011537
"NCOR1",13.7476612009588
"PSMD10",13.7493981102636
"CCNA2",13.7577585310911
"FAM107B",13.7628965233727
"AXIN2",13.7682148071487
"CNDP2",13.7706174363932
"ETV5",13.7784947403095
"CPN1",13.7822297691325
"LIN7C",13.7824907006945
"ORC2",13.7840754175505
"ZMIZ1",13.7845393928202
"DCBLD2",13.7876586300216
"COMMD1",13.7913454819948
"CPSF2",13.7951356541151
"TBC1D16",13.8152489179516
"PQLC2",13.8280689591235
"SIVA1",13.8295319786325
"ELAC2",13.8368496400976
"CAMLG",13.8400415507153
"ZCCHC2",13.8495010457074
"GTPBP6",13.85484225658
"ATP6V1B2",13.8670193443385
"MLLT10",13.8679658435113
"COPS8",13.868448260355
"SLC38A10",13.8708763294486
"IK",13.8815159566968
"DLAT",13.8864104249167
"ZNF3",13.8902551619425
"FASTKD2",13.8911953146038
"ZDHHC6",13.8933196483831
"SRSF11",13.8950368147109
"PIP5K1B",13.9040281131484
"HADH",13.9098846182854
"CDC42BPB",13.9106073032491
"SPCS2",13.923797911881
"POLR1E",13.9238381607936
"ICK",13.9252269667047
"ABTB2",13.9311343908193
"RNF113A",13.9312046178904
"CDK19",13.9342847872717
"MRPL35",13.9400780606299
"PDS5A",13.9404447644657
"VWA1",13.9421573734347
"SULT1A2",13.9440832061968
"NPC1",13.9445573141402
"FAM120B",13.9512947351082
"TPP2",13.9527764814541
"EIF3F",13.9578289250282
"RFWD3",13.9623392923237
"POLRMT",13.9645808456155
"SSR1",13.9646266813623
"RNF31",13.9671720144197
"AMZ2",13.9675857703412
"SFXN1",13.9780394627467
"PCID2",13.9848772242921
"ANKRD13A",13.9851135473536
"ADAM10",13.9934804776729
"XPO1",13.9981536739744
"SLC35B1",13.9990925994391
"SCAMP2",14.0124453661763
"COPS6",14.0125773087272
"SLCO4A1",14.0127112013624
"CHD1",14.015262522882
"RAB28",14.0177339282805
"NUB1",14.0180025209181
"WASL",14.0190924927907
"TAPBP",14.028897583644
"PCIF1",14.0293810985781
"HINT2",14.0297167443445
"ARL8B",14.0311134434084
"NAE1",14.0365240822088
"GUK1",14.0371570488228
"ZNF740",14.0471110081037
"CMTM4",14.0491317277923
"MAFF",14.0514323109585
"SETX",14.0542666395727
"HES1",14.0768727861159
"SLC27A4",14.0794587403072
"CLDN14",14.0800807244858
"ZFAND1",14.0845649032192
"GSTA4",14.1175712338983
"YY1",14.122562028455
"POLG",14.1247002665564
"CAPN7",14.1394648481157
"TAB2",14.1412838333489
"UBR5",14.1439456976063
"ISCA1",14.1516659204278
"HSBP1",14.1630391678352
"GTF3C3",14.1704842241209
"TIPRL",14.172098339881
"DYNC1LI2",14.1770787626186
"INTS10",14.1773171855462
"TBL1Y",14.1821929935541
"OGDH",14.1827404643923
"THYN1",14.1862119555356
"MRPL24",14.1864947608868
"ARL6IP5",14.1891273895485
"CDK5RAP2",14.189905963066
"MCM3AP",14.1909768808448
"ABCG8",14.2074724541169
"TRAPPC6B",14.2106242771201
"FAF2",14.2120287893822
"MED27",14.2165843282876
"GABPB1",14.2175795087956
"ELP2",14.2202045739849
"MTMR14",14.2427545761941
"ZFYVE9",14.2443197335591
"VTA1",14.2520606394893
"AMMECR1L",14.2643566800315
"ATP8B2",14.2670799170662
"PATZ1",14.2673955370607
"HMCES",14.2679721105948
"INTS6",14.2695566382692
"MLH1",14.2748561290995
"SOWAHC",14.2802837149264
"USP18",14.280851597562
"DUSP12",14.2865299215154
"TP53",14.2973704062947
"NSUN2",14.2977469067814
"RALGAPB",14.2983593485699
"SMARCA5",14.3028792401401
"SLC52A2",14.3055223619461
"BTG1",14.3078885448573
"UFM1",14.3091422345411
"TBP",14.313797988708
"GPANK1",14.3155298837978
"WBP11",14.3208841698879
"GSTT1",14.3217306377166
"DDT",14.3219952078021
"ZMYND11",14.3280607367309
"ISCU",14.3408562351482
"BTAF1",14.3412715427495
"MGAT4B",14.3437134947616
"AGPAT3",14.3501057511837
"PCNP",14.3602893304227
"PDHA1",14.3677067523488
"PANK3",14.3701142661326
"RNPS1",14.3723355252666
"TOB2",14.3733958598411
"LIMK2",14.3760869670557
"DIAPH1",14.3761820576914
"ANAPC13",14.3827855148879
"NOSIP",14.3936596335107
"CAB39",14.3948635656432
"PPP6R1",14.3949115000855
"CSNK1G3",14.395064117831
"PNPLA2",14.3955145385462
"DHRS4L2",14.400591945928
"SEC23IP",14.4016231467839
"TRIO",14.4049975856864
"CPLX2",14.4106776059068
"USP11",14.412566504336
"EAF1",14.4131236793601
"MPHOSPH6",14.4190340741414
"GLOD4",14.4192518843188
"PIEZO2",14.420093749779
"RALBP1",14.4270635229713
"SLC12A7",14.4272807034847
"LMBRD1",14.4295543974839
"C6orf89",14.4328387002256
"TPST1",14.4328782777161
"WDR12",14.4355846737799
"HSF2",14.4388182195001
"YTHDF3",14.4410255459395
"PSMA3",14.4431348114902
"MRPS31",14.4447085413512
"CCDC93",14.4449871651027
"OAT",14.4474338017112
"ALAD",14.4515479806964
"SGMS1",14.453925567679
"TMEM258",14.464457495033
"PDCD10",14.4696148461711
"LSM12",14.4733597565761
"GABARAPL2",14.474833258059
"USP19",14.4771109473961
"ZNF511",14.4809080558387
"DNAJC1",14.4859732315063
"RBBP4",14.4947181825359
"NSMCE2",14.4989968555681
"SSBP1",14.4994861223299
"SNF8",14.5055594470148
"QDPR",14.5068535692396
"NFKBIE",14.5079625400603
"GLE1",14.5139166149038
"SP1",14.5176044645615
"UBQLN4",14.5266273497828
"HOMER2",14.5275265050039
"MAST2",14.5280944909824
"DENR",14.5298914787022
"SLC39A6",14.5416767287926
"FAM91A1",14.5529223310719
"OSTF1",14.5581792943903
"YY1AP1",14.5598108242281
"ZSCAN16",14.5604598455997
"LPGAT1",14.5659881786224
"IQCB1",14.578324248444
"CD7",14.581707773783
"FOXP4",14.5824730151545
"PCBP4",14.589818927424
"APOL6",14.5937460509352
"PSMD12",14.5997021030908
"NQO2",14.6005888961928
"LRIF1",14.6017590985736
"SLC46A1",14.6035523026187
"ABCB7",14.6120437156974
"EHHADH",14.6149411865863
"MLLT1",14.6164062469597
"ASF1A",14.6179537013014
"DDX41",14.6360863070533
"NFX1",14.63635183738
"THOC7",14.6376889684048
"C11orf24",14.637847529653
"CCDC85C",14.6496110600479
"SCARB2",14.6552710857128
"PSKH1",14.6594538833541
"MPHOSPH10",14.6652392116825
"MRPL43",14.6728508345105
"MRPL4",14.6728996459859
"CYP2W1",14.6761233298564
"DAB2IP",14.6921456950043
"JUP",14.6970093135605
"ZNF689",14.7016445385042
"CTDSPL",14.7110754400929
"MPZL1",14.7146939764012
"HMGN1",14.7158264503898
"UBE2E3",14.7201975390203
"PPP1R35",14.7324902276326
"SEC61G",14.7339824377481
"AP1B1",14.7355494021799
"ESYT2",14.7437862004159
"WBP1L",14.7506689663358
"SEMA3B",14.7534344389521
"TMEM37",14.7639606473065
"TRAPPC3",14.7692016845468
"TOR1A",14.7749059727379
"CSNK1E",14.777281091877
"FLYWCH2",14.7786211175858
"WAC",14.7921078469451
"NFYC",14.7984045874918
"GALE",14.8011684671429
"TRMT1",14.8052066796376
"MARC2",14.8074414033463
"TOLLIP",14.8158870919275
"RASGRF2",14.8165227489524
"TSKU",14.821613570995
"MALRD1",14.8273947783985
"QSOX2",14.8280410644994
"JMJD4",14.8300424982684
"WIPI1",14.8327910671025
"TMEM50A",14.8340414581688
"NDUFA10",14.842150380626
"PPP2R1B",14.8486697105719
"C4A",14.8519564412203
"ATAD3A",14.8542477305184
"MGA",14.8708654005914
"RPL22L1",14.8717709409175
"CBX3",14.8730395863791
"ANAPC16",14.8731513599711
"PEX11B",14.8856373817788
"PTPRU",14.8866031293534
"NOMO2",14.8882168393023
"PARD3B",14.8917002308808
"CDC42SE1",14.8927661879148
"C4B",14.8970148731366
"RBBP7",14.8994347278641
"NUP205",14.9105086347107
"MRPS12",14.9173072557852
"CLPP",14.9316038081491
"RPTOR",14.9322051648093
"RNH1",14.9328224117215
"BMF",14.9336553886472
"MTRR",14.9442648136838
"MBD3",14.9453551969445
"CNNM3",14.9518443231947
"B3GNT2",14.9589716109209
"SAMHD1",14.9654110896847
"MED10",14.9663924970615
"ESRP2",14.9692573416272
"PINK1",14.9702442601087
"ZNF69",14.9712843793604
"SRM",14.9758116261343
"LYPLA1",14.9797037394724
"RIC8A",14.9915359650917
"CERS6",15.0089512384654
"CPSF1",15.0111269973852
"PLRG1",15.0115104022791
"MRPS25",15.0132219943357
"MFAP1",15.0172172517725
"MYO5B",15.0203540579566
"TMEM214",15.029973380262
"UTP14A",15.0307344633819
"HIPK2",15.0365037826613
"AP1G1",15.039345621124
"TAOK2",15.0448647467512
"CMPK1",15.0499602168846
"NMD3",15.0526627340832
"CCNL1",15.0560953308926
"TMEM98",15.0574560384292
"RIOK1",15.057605306988
"NOP9",15.0586169490245
"CANT1",15.0641161333119
"CCDC12",15.0680771567678
"AFTPH",15.0844388516692
"BCAR1",15.0895024653263
"CIDEB",15.0901095382483
"FXN",15.1018525342842
"METTL17",15.1045003391575
"CUTC",15.1060515619216
"AIFM1",15.1073698212312
"FBXL5",15.1099495789627
"MEAF6",15.1229653055422
"OSBP",15.1273993749318
"CYP4F3",15.1281547463438
"EXOC4",15.1334634419942
"DPP3",15.1430098284422
"BRPF3",15.1544842693268
"METTL3",15.1586981291711
"NCBP1",15.1644568881784
"CCDC71",15.1668252168694
"EIF2B5",15.1689224338731
"PAQR8",15.1695936111835
"ZMYM4",15.174414645186
"COL27A1",15.1787808199671
"R3HCC1",15.1814819347556
"PRKRA",15.1856810162983
"CDK5RAP1",15.1879401480649
"MAP3K3",15.190415048445
"VCL",15.1973487258406
"SCN9A",15.1993605028367
"AKR1B1",15.2037759867474
"PAPOLA",15.2275935670128
"C12orf10",15.2300963215612
"DNAJC3",15.2327943374549
"NAA35",15.2354683596074
"IGSF1",15.2373461000444
"HGS",15.2499620764856
"SF1",15.291592213062
"C1orf122",15.2931086830205
"ZFYVE27",15.2973417080736
"NFKB1",15.3038246017797
"SLC29A1",15.3144176645847
"STK4",15.3145570792588
"CCDC134",15.3292410477394
"HSPBP1",15.333496880763
"ITGAV",15.3346028506111
"CKB",15.3454927260572
"DTYMK",15.3457354044367
"TMEM39A",15.3491217970331
"LEMD2",15.3532861274219
"GPR108",15.3541808914622
"PUS7",15.3626026417752
"OBSL1",15.3684278097215
"TTLL4",15.3737202605229
"SMC3",15.3766297238729
"CAMK2D",15.3807857255973
"KCTD2",15.3810906686687
"COX11",15.3830046758706
"UBAP2L",15.3835593356716
"LGALS2",15.384121007997
"LPCAT3",15.3935747228077
"TMEM87A",15.3936512064649
"NUDT16L1",15.3946650435375
"RNF167",15.3965632782928
"GOLGB1",15.4038161157814
"MRPL20",15.405398829844
"SEPHS1",15.4066660977077
"GRWD1",15.4073997346702
"ZBTB7B",15.4104344203724
"RNF126",15.4194025239883
"ATG16L1",15.4341866006453
"ARGLU1",15.4345604393346
"SCARB1",15.4364036212595
"NEURL2",15.4422702818451
"CLK1",15.4447837213974
"RITA1",15.4475562830125
"TIMM17B",15.4503551874209
"CPS1",15.4527840532536
"RNF128",15.454917340147
"PMPCB",15.4568307830241
"HSPB1",15.4611860790422
"ZFX",15.4688870750922
"C11orf58",15.4761481247805
"ZMPSTE24",15.4788745585424
"AGBL5",15.4853277492112
"R3HDM4",15.5088733659098
"SLC22A31",15.5182206706945
"TPR",15.519712159843
"SNX1",15.522057964535
"KAT5",15.5244032493434
"SEL1L",15.5296505017806
"NR3C1",15.5320193109652
"LDB1",15.5497590396839
"CWC15",15.5510812027098
"ATP6AP1",15.5516629776388
"YDJC",15.5552636491776
"GDF7",15.5571451037655
"COQ5",15.5620523618133
"FAM114A1",15.5679592309018
"LRP10",15.5683560678912
"HNRNPR",15.5688384470695
"MLXIPL",15.5734263671953
"TRIM33",15.5749262229461
"LAMTOR2",15.582843892165
"SLC9B2",15.5876418302854
"THEM6",15.6110597102768
"GTF2E2",15.621457789597
"WSB2",15.6240620924939
"KAT2A",15.6265127171118
"GIPC1",15.6358168899285
"FOSL2",15.6365470010784
"LRRC8D",15.6373658607544
"MAP2K1",15.6374208879305
"VPS4A",15.6425653211389
"TIMM9",15.6431754217175
"GCHFR",15.6499231311999
"ACOX2",15.6573339584912
"SLC2A3",15.6728491539538
"TCEAL8",15.6768184847491
"MALSU1",15.6932951093797
"PEX10",15.6935598182465
"PSMD11",15.6954632187013
"RALGAPA2",15.7065514017135
"AKAP8L",15.7110002021312
"MAPKAPK2",15.7156345754212
"EIF1AX",15.7332455660064
"ACBD3",15.7351519211029
"ETHE1",15.7453492926015
"L3MBTL4",15.7557515239742
"USP9X",15.7576434713777
"ASAP3",15.7600813447596
"PPP1R11",15.7652349215125
"CYB5R3",15.7672916668242
"C12orf45",15.7711708358196
"RAB12",15.771504346127
"XPC",15.7733137787122
"KDM5B",15.7756614632616
"LMF2",15.7760738677518
"BTBD1",15.7798976752894
"TMEM99",15.7874228613804
"RBM15",15.7962233487776
"HDAC3",15.7999765567778
"PPARGC1A",15.8017441137947
"LEAP2",15.811595560658
"SHOC2",15.8121484401087
"CDK8",15.818217643931
"SLC26A1",15.8230596839551
"HSPA1B",15.8238176475655
"DENND4A",15.8239587396365
"DPYSL2",15.8270687755332
"NUP88",15.8281347720985
"STEAP1",15.8318620906574
"PKP2",15.8388648456747
"UBE2L3",15.842615846059
"TMEM60",15.8484033059325
"BIRC5",15.8603437562781
"PTPRM",15.8632741410198
"URM1",15.8689113795446
"RANGRF",15.8752860409924
"RRP1",15.8882872242605
"NAP1L1",15.8932886030852
"SKIV2L",15.895877440775
"SH3PXD2A",15.8997672473689
"LYPLAL1",15.9034692428751
"KNG1",15.9101446214312
"PRRC2B",15.917350429397
"IRF3",15.9218088815589
"TMEM183A",15.9249983243248
"POLR2I",15.9337388524436
"DLG1",15.9338834910983
"ABHD4",15.9392794196665
"CRY2",15.9406804017974
"PJA2",15.9427831179675
"TMEM167A",15.944726839708
"COPS7A",15.9531920793282
"ATG4B",15.9614058588793
"ZBTB2",15.979420347488
"PRPF4",15.9796784499905
"MED13",15.9819635576452
"PHF14",15.9840590300911
"MAGT1",15.9857086752129
"CRYZ",15.9938174105556
"RRAS2",15.9972549855992
"PCCB",16.0109197200941
"KDM4A",16.0145848513589
"ICMT",16.0165660231397
"DDX50",16.0222118693028
"PPID",16.0246352772588
"SGK2",16.0386492711107
"SURF2",16.0419235496857
"RAE1",16.05494594749
"CAMK2N1",16.0647090705763
"HDDC3",16.0731274297593
"GFPT1",16.0969839130879
"PTRHD1",16.1006033301592
"BAZ1A",16.1092491005163
"RRP12",16.1136095219343
"NUDT2",16.1170790176158
"SEC24B",16.1222854638046
"POLR3D",16.1242924673128
"TAGLN",16.1268117461628
"ARIH2",16.1278604518871
"C6orf120",16.1290552627294
"BUD13",16.1339832020829
"PEX13",16.1367601771897
"HP1BP3",16.1376165697137
"USP24",16.1482092021185
"CITED4",16.1490815927979
"YEATS4",16.1501710315872
"ERGIC1",16.1547864516903
"TMEM69",16.1650908166753
"COX15",16.1699375294409
"TXNDC9",16.1778703039251
"URI1",16.1935469770247
"NT5DC2",16.2020607035007
"NRSN2",16.2055475158843
"CLPTM1L",16.2095746634582
"BRD7",16.2110141457857
"SDR39U1",16.2116380662177
"TRUB1",16.2289155706028
"PAIP2",16.2518827238601
"TRA2B",16.2641490047897
"E2F6",16.267308315632
"YRDC",16.2720634973229
"C12orf57",16.2731150190615
"NDUFAF5",16.2735980629324
"C9orf3",16.2822208830629
"COQ10B",16.2888875769606
"UBE3C",16.2920422171326
"TDP2",16.295263446568
"PCSK1N",16.297736797138
"MTOR",16.3030423182759
"BIRC2",16.3159774642705
"ADNP2",16.318233838467
"INSR",16.3208665456845
"HEATR1",16.3231997686718
"TADA1",16.3253085114009
"TMX1",16.3477699889403
"PSMD13",16.3488115446653
"PODXL2",16.3494489848452
"PPM1H",16.3601467822085
"STYXL1",16.3602888570407
"LRP11",16.3684610497298
"ZNF460",16.3691721259927
"GOLGA4",16.3814850951492
"RAPGEF1",16.3879965022444
"ARID5B",16.3957557929631
"CNOT10",16.3971641229811
"MTSS1",16.397975529943
"B4GALT3",16.4018102994083
"TMEM127",16.4065794356444
"NET1",16.4309903264667
"LETM1",16.4317355092772
"FREM1",16.4481552264254
"VAX2",16.4575225486034
"NDUFA12",16.4629633147542
"ZDHHC16",16.4664214858471
"ZCCHC7",16.4742957597695
"NAB2",16.4832177003023
"PALB2",16.4866281298215
"PTGDR2",16.4913163881216
"TGFBRAP1",16.4967170313221
"LBR",16.5059736649041
"ITPKA",16.5137025724588
"AP3S1",16.5139216467186
"ZNF146",16.5175660944821
"COX7B",16.5189698638965
"PHRF1",16.5215577964257
"ARPC5",16.5414869404068
"HSPA13",16.5658829913821
"CDC42EP4",16.5684947457701
"GNA11",16.5815230872676
"PCGF5",16.581835113451
"MKRN1",16.5862483339698
"CCAR1",16.5993255080474
"ARFIP2",16.6018158557055
"CHST3",16.6028932037181
"SPATA20",16.6047465065527
"PSMD14",16.6132637977187
"OTUD5",16.616893913174
"TAX1BP1",16.6254416648237
"STK24",16.6565201654497
"KTN1",16.6693220660434
"NSMCE1",16.6807742251112
"PPP3CA",16.6817431876867
"UQCC1",16.6817778763472
"COMT",16.6980574986212
"WWC2",16.7067466498758
"ATG9A",16.7086500122638
"ZCCHC17",16.7192426803111
"MIB1",16.7320636966587
"UBL4A",16.7377667715228
"IGF2",16.7616903977535
"GMNN",16.76939589576
"SIK1",16.7756106723304
"XPO7",16.8017541980286
"SULF2",16.8028890106238
"RBMS1",16.810975084245
"PPP1R9A",16.8130602484572
"TBL2",16.8139891407598
"ACSM2B",16.8314395721567
"CREB3L3",16.8346706727794
"AHCTF1",16.8352885916658
"SOBP",16.843189278129
"SAR1A",16.8450834291206
"THRB",16.8538054993358
"DAXX",16.8626437171857
"PTBP3",16.8661704873435
"RAB35",16.8676403270398
"CXXC5",16.8728549885999
"ARMC1",16.8743819683665
"RNF19B",16.875765099433
"NAB1",16.8855915092179
"IGFBP4",16.8989997313389
"DESI2",16.9061952413769
"AATF",16.9106637512307
"MINPP1",16.914337602675
"NDUFB4",16.9235432531306
"PANK2",16.9300735726173
"CMTM8",16.9348378376725
"MAP2K3",16.9380001697107
"UBE2E1",16.9526806346935
"TSEN15",16.9543679821241
"APTX",16.9569214895778
"TAP1",16.9612567067455
"FKBP2",16.9691621620391
"CARM1",16.9706399548973
"DHX8",16.9768622277633
"LCMT1",16.9924932947398
"HMGN2",16.9993918988127
"AKT1",17.0046222695443
"GADD45A",17.0120538095713
"EDEM2",17.0130621343469
"HSD17B12",17.0195950499105
"TFB2M",17.0283377916226
"LLGL2",17.042243436901
"FADS1",17.0474140744543
"RER1",17.0544945807015
"TYMS",17.0619859359907
"PISD",17.0749001905101
"FAM8A1",17.0812706332374
"GNA13",17.0973632580732
"RNF185",17.1069851612456
"GALNT1",17.1151776057421
"MGME1",17.1220613581658
"DEF8",17.1233649616894
"KCTD3",17.1257918399051
"BMP4",17.1267824986633
"TM7SF3",17.1353166425485
"NSFL1C",17.1389203599989
"MGMT",17.145919757668
"CYCS",17.1490322431273
"MMP15",17.1492881144353
"PCCA",17.1597376720927
"SLIRP",17.1664895160793
"WDYHV1",17.1692571772356
"CDK16",17.1725099448777
"NFU1",17.1752890813342
"SP3",17.1811002093589
"ARL5B",17.1934969660264
"HNF1A",17.2010211620493
"DOLK",17.2043452545162
"ITGA2",17.2217606033024
"TMEM179B",17.2284282645976
"HIST1H4A",17.2343340044584
"NCAPD2",17.2507296906245
"LSM14A",17.2764438474619
"KLHL23",17.283263255829
"DOCK1",17.2900094728444
"AASS",17.3149591854362
"TRIM4",17.3154727136698
"MRPL1",17.3156684087855
"FASTK",17.3230874956037
"ACACA",17.323406966404
"VAMP5",17.3354344957277
"MKNK2",17.3355442621361
"TPM1",17.3408157847968
"NENF",17.3428321694814
"SARDH",17.3452761546905
"MANF",17.3487939268612
"TMEM126A",17.3561372847441
"SUMF2",17.3616995324217
"CNOT7",17.3636202026174
"LARS",17.3665666946402
"CAMK1",17.3682270625364
"HIST1H2BN",17.3741850530131
"MAP3K1",17.3797905490145
"VAPA",17.3914788202353
"MED4",17.3980799975048
"BRI3",17.3983820075061
"DAPK1",17.4058093020917
"FCHSD2",17.4097977851533
"UBE2N",17.4109490094999
"ETNK2",17.4377452281568
"LYAR",17.4541849571901
"PLEKHM2",17.4542300702239
"BLVRB",17.4570997138841
"NTHL1",17.4575628837448
"KIF22",17.4639068962225
"CCDC85B",17.4724006874042
"SLC25A15",17.4813376549182
"UGP2",17.4861364578508
"CALD1",17.4925199851973
"DNAJC11",17.5007886320364
"CASP4",17.5438252960424
"SNX4",17.5501516898216
"GOLGA7",17.5512812624848
"KDM5C",17.554679541819
"MBIP",17.5587344269769
