"chrom","chromStart","chromEnd","strand","name"
"1",228109219,228135588,"-","WNT9A"
"1",228194830,228247166,"+","WNT3A"
"1",228284816,228285714,"+","ARF1"
"1",228288832,228290928,"-","C1orf35"
"1",228294461,228295961,"-","MRPL55"
"1",228328004,228336398,"+","GUK1"
"1",228328004,228336553,"+","GUK1"
"1",228333214,228336398,"+","GUK1"
"1",228345460,228346779,"+","GJC2"
"1",228353518,228363214,"+","IBA57"
"1",228399485,228548456,"+","OBSCN"
"1",228399485,228566496,"+","OBSCN"
"1",228582406,228594262,"-","TRIM11"
"1",228595902,228602773,"-","TRIM17"
"1",228596724,228602773,"-","TRIM17"
"1",228612616,228613026,"-","HIST3H3"
"1",228645126,228645518,"-","HIST3H2A"
"1",228645831,228646211,"+","HIST3H2BB"
"1",228871490,228879487,"+","RHOU"
"1",229407087,229438724,"+","RAB4A"
"1",229440882,229441073,"+","SPHAR"
"1",229460982,229478212,"-","CCSAP"
"1",229567246,229568862,"-","ACTA1"
"1",229577651,229643996,"-","NUP133"
"1",229653926,229694399,"-","ABCB10"
"1",229730044,229750229,"-","TAF5L"
"1",229737936,229750229,"-","TAF5L"
"1",229763381,229795044,"+","URB2"
"1",230203028,230415204,"+","GALNT2"
"1",230778353,230829139,"+","COG2"
"1",230838887,230846596,"-","AGT"
"1",230883243,230937342,"+","CAPN9"
"1",230975598,230979636,"-","C1orf198"
"1",230975598,231004144,"-","C1orf198"
"1",230975598,231004258,"-","C1orf198"
"1",231042651,231114576,"-","TTC13"
"1",231114852,231133009,"+","ARV1"
"1",231155609,231175957,"-","FAM89A"
"1",231298716,231351186,"+","TRIM67"
"1",231360025,231376887,"-","C1orf131"
"1",231377125,231413288,"+","GNPAT"
"1",231471314,231473491,"-","EXOC8"
"1",231474130,231487352,"+","SPRTN"
"1",231474130,231489107,"+","SPRTN"
"1",231502157,231557634,"-","EGLN1"
"1",231664557,231700651,"+","TSNAX"
"1",231762614,231858347,"+","DISC1"
"1",231762614,231885695,"+","DISC1"
"1",231762614,231954096,"+","DISC1"
"1",231762614,231954125,"+","DISC1"
"1",231762614,231954271,"+","DISC1"
"1",231762614,231990771,"+","DISC1"
"1",231762614,232002324,"+","DISC1"
"1",231762614,232094619,"+","DISC1"
"1",231762614,232144637,"+","DISC1"
"1",232534873,232651085,"-","SIPA1L2"
"1",232940770,232943913,"+","MAP10"
"1",233086457,233113977,"+","NTPCR"
"1",233120050,233431224,"-","PCNXL2"
"1",233463775,233518457,"+","KIAA1804"
"1",233749918,233807276,"+","KCNK1"
"1",234040824,234458989,"+","SLC35F3"
"1",234509465,234519564,"+","COA6"
"1",234509992,234519564,"+","COA6"
"1",234527323,234614849,"-","TARBP1"
"1",234742883,234745240,"-","IRF2BP2"
"1",235275379,235292030,"-","TOMM20"
"1",235295028,235324541,"-","RBM34"
"1",235331840,235490234,"-","ARID4B"
"1",235498580,235506087,"+","GGPS1"
"1",235543365,235612077,"+","TBCE"
"1",235613521,235667552,"-","B3GALNT2"
"1",235628936,235667552,"-","B3GALNT2"
"1",235715409,235747138,"-","GNG4"
"1",235826240,235993717,"-","LYST"
"1",236141167,236228379,"-","NID1"
"1",236305923,236371458,"+","GPR137B"
"1",236381816,236445083,"-","ERO1LB"
"1",236557745,236645949,"+","EDARADD"
"1",236558930,236645949,"+","EDARADD"
"1",236689371,236711461,"+","LGALS8"
"1",236714202,236767395,"-","HEATR1"
"1",236849974,236925919,"+","ACTN2"
"1",236959004,237060944,"+","MTR"
"1",237167487,237167672,"-","MT1HL1"
"1",237205822,237995947,"+","RYR2"
"1",238045722,238053935,"-","ZP4"
"1",240070752,240072524,"+","CHRM3"
"1",240255410,240637454,"+","FMN2"
"1",240656269,240656775,"-","GREM2"
"1",240939463,241519076,"-","RGS7"
"1",240963947,241519076,"-","RGS7"
"1",241661128,241683022,"-","FH"
"1",241695745,241755455,"+","KMO"
"1",241757730,241803556,"-","OPN3"
"1",241797098,241799068,"-","CHML"
"1",242013728,242052775,"+","EXO1"
"1",242013728,242052902,"+","EXO1"
"1",242159465,242162310,"-","MAP1LC3C"
"1",242253156,242612658,"-","PLD5"
"1",242253156,242687578,"-","PLD5"
"1",243289751,243388582,"-","CEP170"
"1",243419476,243663087,"+","SDCCAG8"
"1",243663045,244006472,"-","AKT3"
"1",243668551,244006472,"-","AKT3"
"1",244214734,244218672,"+","ZBTB18"
"1",244528003,244552371,"+","C1orf100"
"1",244572888,244615119,"-","ADSS"
"1",244624732,244798799,"+","C1orf101"
"1",244624732,244803383,"+","C1orf101"
"1",244681918,244803383,"+","C1orf101"
"1",244816616,244869091,"+","DESI2"
"1",244999017,245006478,"+","COX20"
"1",245017752,245027609,"-","HNRNPU"
"1",245133721,245250662,"+","EFCAB2"
"1",245133721,245285250,"+","EFCAB2"
"1",245318727,245865908,"+","KIF26B"
"1",245912865,246518383,"-","SMYD3"
"1",245912865,246670519,"-","SMYD3"
"1",246704333,246729440,"-","TFB2M"
"1",246754865,246811354,"+","CNST"
"1",246754865,246829207,"+","CNST"
"1",246887725,246930602,"+","SCCPDH"
"1",247004108,247094629,"-","AHCTF1"
"1",247109099,247171210,"-","ZNF695"
"1",247150269,247171210,"-","ZNF695"
"1",247200751,247241898,"-","ZNF670"
"1",247263676,247267501,"-","ZNF669"
"1",247274813,247275526,"-","C1orf229"
"1",247287170,247335179,"-","ZNF124"
"1",247319868,247335179,"-","ZNF124"
"1",247463821,247492880,"-","ZNF496"
"1",247582097,247611806,"+","NLRP3"
"1",247614331,247615284,"-","OR2B11"
"1",247694851,247695813,"-","OR2C3"
"1",247712494,247737684,"+","GCSAML"
"1",247751662,247752615,"+","OR2G2"
"1",247768888,247769817,"+","OR2G3"
"1",247835420,247836343,"-","OR13G1"
"1",247875131,247876057,"-","OR6F1"
"1",247920764,247921708,"-","OR1C1"
"1",247978102,247979031,"-","OR14A16"
"1",248004230,248005198,"-","OR11L1"
"1",248020549,248039791,"+","TRIM58"
"1",248058889,248059833,"+","OR2W3"
"1",248084320,248085258,"+","OR2T8"
"1",248112160,248113098,"+","OR2L8"
"1",248128634,248129641,"+","OR2AK2"
"1",248185250,248186188,"+","OR2L5"
"1",248201570,248202508,"+","OR2L2"
"1",248223984,248224922,"+","OR2L3"
"1",248262678,248263616,"+","OR2L13"
"1",248308450,248309388,"+","OR2M5"
"1",248343288,248344331,"+","OR2M2"
"1",248366370,248367308,"+","OR2M3"
"1",248402231,248403166,"+","OR2M4"
"1",248436154,248437116,"-","OR2T33"
"1",248457918,248458880,"-","OR2T12"
"1",248486932,248487870,"-","OR2M7"
"1",248512077,248513015,"+","OR14C36"
"1",248524883,248525929,"+","OR2T4"
"1",248550910,248551836,"+","OR2T6"
"1",248569296,248570405,"+","OR2T1"
"1",248616099,248617073,"+","OR2T2"
"1",248636652,248637608,"+","OR2T3"
"1",248651890,248652837,"+","OR2T5"
"1",248684948,248685898,"+","OR2G6"
"1",248721845,248722792,"-","OR2T29"
"1",248737102,248738058,"-","OR2T34"
"1",248756131,248757069,"-","OR2T10"
"1",248789479,248790429,"-","OR2T11"
"1",248801588,248802559,"-","OR2T35"
"1",248813232,248814185,"-","OR2T27"
"1",248844670,248845605,"-","OR14I1"
"1",249106099,249119134,"-","SH3BP5L"
"1",249141474,249142832,"+","ZNF672"
"1",249144409,249152508,"-","ZNF692"
"1",249144409,249152713,"-","ZNF692"
"1",249208062,249212562,"+","PGBD2"
"1",249211537,249212562,"+","PGBD2"
"2",41608,46385,"-","FAM110C"
"2",218811,242800,"-","SH3YL1"
"2",218811,263984,"-","SH3YL1"
"2",264965,272258,"+","ACP1"
"2",264965,277304,"+","ACP1"
"2",280147,287835,"-","FAM150B"
"2",669580,677345,"-","TMEM18"
"2",946683,1371246,"+","SNTG2"
"2",1418181,1546246,"+","TPO"
"2",1637976,1748227,"-","PXDN"
"2",1795639,1983549,"-","MYT1L"
"2",3193105,3381460,"-","TSSC1"
"2",3391395,3483232,"+","TRAPPC12"
"2",3502734,3523258,"-","ADI1"
"2",3593375,3605850,"-","RNASEH1"
"2",3623200,3628472,"+","RPS7"
"2",3651236,3691708,"+","COLEC11"
"2",3651931,3691708,"+","COLEC11"
"2",3652019,3691708,"+","COLEC11"
"2",3653782,3691708,"+","COLEC11"
"2",3718748,3750153,"+","ALLC"
"2",5832854,5834179,"+","SOX11"
"2",6980701,7005827,"-","CMPK2"
"2",6989981,7005827,"-","CMPK2"
"2",6991577,7005827,"-","CMPK2"
"2",7017932,7036073,"+","RSAD2"
"2",7137058,7179891,"+","RNF144A"
"2",8822296,8823029,"+","ID2"
"2",8870850,8967223,"-","KIDINS220"
"2",8998809,9143743,"-","MBOAT2"
"2",9347234,9543456,"+","ASAP2"
"2",9546963,9558826,"-","ITGB1BP1"
"2",9563903,9613146,"+","CPSF3"
"2",9614696,9628458,"+","IAH1"
"2",9630306,9695734,"-","ADAM17"
"2",9725415,9770581,"-","YWHAQ"
"2",9983671,10074113,"+","TAF1B"
"2",10091963,10140835,"+","GRHL1"
"2",10183844,10192634,"+","KLF11"
"2",10186286,10192634,"+","KLF11"
"2",10198980,10220350,"-","CYS1"
"2",10262746,10269513,"+","RRM2"
"2",10262926,10269513,"+","RRM2"
"2",10282010,10350723,"+","C2orf48"
"2",10559884,10566947,"+","HPCAL1"
"2",10580850,10585158,"-","ODC1"
"2",10712197,10829987,"-","NOL10"
"2",10862976,10923389,"+","ATP6V1C2"
"2",10924384,10950378,"-","PDIA6"
"2",10924384,10952822,"-","PDIA6"
"2",10924384,10959433,"-","PDIA6"
"2",10924384,10960990,"-","PDIA6"
"2",10924384,10977731,"-","PDIA6"
"2",11052553,11054037,"+","KCNF1"
"2",11273461,11284237,"+","C2orf50"
"2",11295673,11315102,"+","PQLC3"
"2",11295673,11317954,"+","PQLC3"
"2",11323563,11484262,"-","ROCK2"
"2",11586603,11593862,"-","E2F6"
"2",11586603,11598418,"-","E2F6"
"2",11586603,11606005,"-","E2F6"
"2",11696741,11727578,"+","GREB1"
"2",11696741,11731550,"+","GREB1"
"2",11696741,11780580,"+","GREB1"
"2",11798605,11810255,"-","NTSR2"
"2",11817774,11964917,"+","LPIN1"
"2",11881546,11924052,"+","LPIN1"
"2",11881546,11964917,"+","LPIN1"
"2",11905668,11964917,"+","LPIN1"
"2",12858434,12880920,"+","TRIB2"
"2",14774104,14774982,"+","FAM84A"
"2",15307172,15701428,"-","NBAS"
"2",15732058,15771030,"+","DDX1"
"2",16082187,16086219,"+","MYCN"
"2",16734204,16769387,"-","FAM49A"
"2",17692071,17699682,"-","RAD51AP2"
"2",17773342,17836661,"+","VSNL1"
"2",17846766,17927213,"-","SMC6"
"2",17941211,17963206,"+","GEN1"
"2",17997786,17998367,"+","MSGN1"
"2",18112276,18113751,"+","KCNS3"
"2",18736457,18741838,"-","RDH14"
"2",18737050,18770734,"-","NT5C1B-RDH14"
"2",18745062,18770734,"-","NT5C1B"
"2",19552036,19553566,"-","OSR1"
"2",20096748,20101615,"-","TTC32"
"2",20113319,20189776,"-","WDR35"
"2",20192872,20212392,"-","MATN3"
"2",20232966,20251281,"-","LAPTM4A"
"2",20402527,20424628,"-","SDC1"
"2",20451346,20527121,"-","PUM2"
"2",20647227,20647817,"+","RHOB"
"2",20818747,20850823,"-","HS1BP3"
"2",20867000,20871185,"+","GDF7"
"2",20886663,20974647,"-","C2orf43"
"2",20886663,21001223,"-","C2orf43"
"2",21224602,21266817,"-","APOB"
"2",23785067,23929534,"+","KLHL29"
"2",23974916,24149640,"-","ATAD2B"
"2",24181185,24222737,"+","UBXN2A"
"2",24232967,24247145,"+","MFSD2B"
"2",24253803,24262364,"-","C2orf44"
"2",24253982,24262364,"-","C2orf44"
"2",24272720,24285933,"+","FKBP1B"
"2",24272720,24286062,"+","FKBP1B"
"2",24290632,24299099,"-","SF3B14"
"2",24300449,24307196,"-","TP53I3"
"2",24300504,24307196,"-","TP53I3"
"2",24338453,24345405,"-","PFN4"
"2",24398350,24413500,"+","FAM228A"
"2",24426495,24550951,"-","ITSN2"
"2",24443763,24550951,"-","ITSN2"
"2",24881547,24990992,"+","NCOA1"
"2",24881547,24991260,"+","NCOA1"
"2",25013280,25016246,"-","PTRHD1"
"2",25016343,25040675,"+","CENPO"
"2",25016789,25040675,"+","CENPO"
"2",25042801,25141856,"-","ADCY3"
"2",25170485,25194773,"-","DNAJC27"
"2",25265182,25377209,"+","EFR3B"
"2",25383950,25387641,"-","POMC"
"2",25457148,25475066,"-","DNMT3A"
"2",25457148,25536853,"-","DNMT3A"
"2",25505257,25536853,"-","DNMT3A"
"2",25602188,25851230,"-","DTNB"
"2",25602188,25875529,"-","DTNB"
"2",26151847,26204786,"-","KIF3C"
"2",26257478,26357890,"+","RAB10"
"2",26396090,26411126,"+","GAREML"
"2",26405341,26411126,"+","GAREML"
"2",26414119,26467464,"-","HADHA"
"2",26477123,26512821,"+","HADHB"
"2",26483889,26512821,"+","HADHB"
"2",26531954,26569102,"-","GPR113"
"2",26532390,26541917,"-","GPR113"
"2",26532812,26541917,"-","GPR113"
"2",26569101,26611971,"+","EPT1"
"2",26624858,26679385,"+","DRC1"
"2",26680908,26700590,"-","OTOF"
"2",26682893,26700590,"-","OTOF"
"2",26682893,26700761,"-","OTOF"
"2",26682893,26781439,"-","OTOF"
"2",26785481,26802306,"+","C2orf70"
"2",26804231,26864182,"-","CIB4"
"2",26915744,26951436,"+","KCNK3"
"2",26987218,27001379,"+","SLC35F6"
"2",27009065,27016147,"+","CENPA"
"2",27121368,27169863,"+","DPYSL5"
"2",27245087,27249216,"+","MAPRE3"
"2",27255884,27263705,"+","TMEM214"
"2",27275827,27282337,"+","AGBL5"
"2",27275827,27293131,"+","AGBL5"
"2",27294217,27294330,"-","OST4"
"2",27301934,27308883,"+","EMILIN1"
"2",27310128,27322618,"+","KHK"
"2",27322652,27325018,"-","CGREF1"
"2",27322652,27327234,"-","CGREF1"
"2",27324142,27327234,"-","CGREF1"
"2",27346817,27353612,"+","ABHD1"
"2",27354282,27357289,"-","PREB"
"2",27359959,27361197,"-","C2orf53"
"2",27372002,27375735,"+","TCF23"
"2",27423304,27430518,"-","SLC5A6"
"2",27435072,27439816,"+","ATRAID"
"2",27435237,27439816,"+","ATRAID"
"2",27436120,27439816,"+","ATRAID"
"2",27440420,27466386,"+","CAD"
"2",27478180,27485774,"-","SLC30A3"
"2",27499597,27503083,"+","DNAJC5G"
"2",27505600,27529409,"+","TRIM54"
"2",27530389,27530763,"-","UCN"
"2",27532780,27545384,"-","MPV17"
"2",27549542,27566421,"-","GTF3C2"
"2",27587267,27592880,"-","EIF2B4"
"2",27587267,27593181,"-","EIF2B4"
"2",27593611,27599586,"+","SNX17"
"2",27600412,27602984,"-","ZNF513"
"2",27600412,27603393,"-","ZNF513"
"2",27604466,27632289,"-","PPM1G"
"2",27656141,27664679,"+","NRBP1"
"2",27665280,27666923,"+","KRTCAP3"
"2",27667299,27712520,"-","IFT172"
"2",27715310,27717546,"-","FNDC4"
"2",27719772,27746306,"+","GCKR"
"2",27799440,27805394,"+","C2orf16"
"2",27805980,27844328,"+","ZNF512"
"2",27821076,27844328,"+","ZNF512"
"2",27849830,27850666,"-","CCDC121"
"2",27849830,27851630,"-","CCDC121"
"2",27851575,27873067,"+","GPN1"
"2",27851884,27873067,"+","GPN1"
"2",27852793,27873067,"+","GPN1"
"2",27853926,27873067,"+","GPN1"
"2",27876352,27884263,"-","SUPT7L"
"2",27876352,27885059,"-","SUPT7L"
"2",27886620,27917550,"+","SLC4A1AP"
"2",27994645,28002349,"+","MRPL33"
"2",27994645,28002423,"+","MRPL33"
"2",28004482,28113212,"-","RBKS"
"2",28117424,28532991,"+","BRE"
"2",28117424,28550300,"+","BRE"
"2",28117424,28561380,"+","BRE"
"2",28616588,28635315,"+","FOSL2"
"2",28718982,28865927,"+","PLB1"
"2",28974991,29022169,"+","PPP1CB"
"2",29038881,29072807,"+","SPDYA"
"2",29073065,29093143,"-","TRMT61B"
"2",29117565,29169645,"+","WDR43"
"2",29217701,29274959,"+","FAM179A"
"2",29287735,29297127,"-","C2orf71"
"2",29344255,29404759,"+","CLIP4"
"2",29416090,30143525,"-","ALK"
"2",30379518,30381709,"+","YPEL5"
"2",30454605,30480487,"+","LBH"
"2",30682479,30863485,"+","LCLAT1"
"2",30748457,30863485,"+","LCLAT1"
"2",30953626,31010191,"-","CAPN13"
"2",31133767,31337677,"-","GALNT14"
"2",31133767,31360952,"-","GALNT14"
"2",31397547,31428313,"-","CAPN14"
"2",31457488,31489570,"+","EHD3"
"2",31558824,31637532,"-","XDH"
"2",32093430,32235316,"-","MEMO1"
"2",32249253,32264525,"-","DPY30"
"2",32288901,32379565,"+","SPAST"
"2",32390970,32445782,"+","SLC30A6"
"2",32449542,32481844,"-","NLRC4"
"2",32503225,32530695,"+","YIPF4"
"2",32582230,32842971,"+","BIRC6"
"2",32853360,33046005,"+","TTC27"
"2",33172392,33623612,"+","LTBP1"
"2",33359805,33623612,"+","LTBP1"
"2",33740204,33787804,"+","RASGRP3"
"2",33809843,33824288,"-","FAM98A"
"2",36583436,36775844,"+","CRIM1"
"2",36780306,36825285,"-","FEZ2"
"2",36943514,36986314,"+","VIT"
"2",36943514,37041504,"+","VIT"
"2",37076599,37193606,"-","STRN"
"2",37208633,37310557,"-","HEATR5B"
"2",37311661,37323406,"+","GPATCH11"
"2",37315577,37323406,"+","GPATCH11"
"2",37334416,37374949,"-","EIF2AK2"
"2",37395078,37415669,"-","SULT6B1"
"2",37428907,37458710,"-","CEBPZ"
"2",37458849,37475493,"+","NDUFAF7"
"2",37480320,37543667,"-","PRKD3"
"2",37571875,37599970,"+","QPCT"
"2",37872966,37873730,"-","CDC42EP3"
"2",38156421,38244382,"+","RMDN2"
"2",38177722,38244382,"+","RMDN2"
"2",38177722,38294133,"+","RMDN2"
"2",38297865,38302531,"-","CYP1B1"
"2",38523136,38604402,"-","ATL2"
"2",38523625,38604402,"-","ATL2"
"2",38791324,38829768,"-","HNRNPLL"
"2",38791324,38830009,"-","HNRNPLL"
"2",38893304,38960707,"+","GALM"
"2",38972275,38978398,"-","SRSF7"
"2",39006133,39009034,"+","GEMIN6"
"2",39025441,39095547,"-","DHX57"
"2",39108583,39109656,"+","MORN2"
"2",39146589,39200984,"+","ARHGEF33"
"2",39212965,39347563,"-","SOS1"
"2",39406307,39456673,"-","CDKL4"
"2",39477759,39664128,"-","MAP4K3"
"2",39893115,39944391,"+","TMEM178A"
"2",39963875,40006379,"-","THUMPD2"
"2",40342393,40657420,"-","SLC8A1"
"2",42165743,42180435,"-","C2orf91"
"2",42275340,42284828,"+","PKDCC"
"2",42396752,42557347,"+","EML4"
"2",42578359,42588301,"-","COX7A2L"
"2",42671074,42720641,"-","KCNG3"
"2",42795886,42936259,"+","MTA3"
"2",42806319,42980539,"+","MTA3"
"2",42990048,42991319,"-","OXER1"
"2",42994577,43019676,"-","HAAO"
"2",43451458,43453454,"-","ZFP36L2"
"2",43458087,43819531,"-","THADA"
"2",43779339,43819531,"-","THADA"
"2",43783473,43819531,"-","THADA"
"2",43871813,43992737,"+","PLEKHH2"
"2",44001278,44021881,"+","DYNC2LI1"
"2",44001278,44036906,"+","DYNC2LI1"
"2",44040255,44065818,"-","ABCG5"
"2",44066193,44105052,"+","ABCG8"
"2",44115739,44223086,"-","LRPPRC"
"2",44428339,44436486,"+","PPM1B"
"2",44428339,44457140,"+","PPM1B"
"2",44428339,44457857,"+","PPM1B"
"2",44428339,44459484,"+","PPM1B"
"2",44436364,44457857,"+","PPM1B"
"2",44502675,44547778,"+","SLC3A1"
"2",44548495,44573481,"-","PREPL"
"2",44548495,44586854,"-","PREPL"
"2",44589147,44999252,"+","CAMKMT"
"2",45169244,45171899,"+","SIX3"
"2",45233309,45236249,"-","SIX2"
"2",45616449,45832580,"-","SRBD1"
"2",45879240,46412020,"+","PRKCE"
"2",46525051,46611799,"+","EPAS1"
"2",46706725,46711564,"+","TMEM247"
"2",46739170,46739850,"-","ATP6V1E2"
"2",46770186,46808222,"+","RHOQ"
"2",46808617,46842303,"-","PIGF"
"2",46815244,46842303,"-","PIGF"
"2",46844422,46851366,"+","CRIPT"
"2",46985670,46987280,"+","SOCS5"
"2",47132602,47135101,"-","MCFD2"
"2",47132602,47136310,"-","MCFD2"
"2",47132602,47168802,"-","MCFD2"
"2",47168681,47301062,"+","TTC7A"
"2",47314147,47382390,"-","C2orf61"
"2",47357065,47382390,"-","C2orf61"
"2",47387915,47403582,"-","CALM2"
"2",47596645,47613752,"+","EPCAM"
"2",47630331,47710088,"+","MSH2"
"2",47630529,47710088,"+","MSH2"
"2",47748046,47797470,"-","KCNK12"
"2",48010373,48033999,"+","MSH6"
"2",48026029,48033999,"+","MSH6"
"2",48035257,48066888,"-","FBXO11"
"2",48035257,48132859,"-","FBXO11"
"2",48573354,48602582,"+","FOXN2"
"2",48668093,48741883,"+","PPP1R21"
"2",48807773,48822441,"+","STON1"
"2",48807773,48906581,"+","STON1-GTF2A1L"
"2",48807773,49003454,"+","STON1-GTF2A1L"
"2",48845014,48906581,"+","GTF2A1L"
"2",48914836,48982810,"-","LHCGR"
"2",49189872,49381556,"-","FSHR"
"2",50149082,50574087,"-","NRXN1"
"2",50149082,51255411,"-","NRXN1"
"2",53897640,53978055,"-","ASB3"
"2",53897640,53992709,"-","ASB3"
"2",53897640,54087065,"-","GPR75-ASB3"
"2",53995024,54001662,"+","CHAC2"
"2",54014348,54045106,"+","ERLEC1"
"2",54080271,54081893,"-","GPR75"
"2",54093226,54197921,"-","PSME4"
"2",54342836,54531939,"+","ACYP2"
"2",54482056,54483288,"-","TSPYL6"
"2",54558113,54587699,"+","C2orf73"
"2",54753556,54895706,"+","SPTBN1"
"2",54785916,54887223,"+","SPTBN1"
"2",54952199,55197231,"+","EML6"
"2",55200292,55237256,"-","RTN4"
"2",55200292,55254616,"-","RTN4"
"2",55200292,55277436,"-","RTN4"
"2",55402926,55439941,"-","CLHC1"
"2",55402926,55449547,"-","CLHC1"
"2",55459961,55462713,"+","RPS27A"
"2",55463784,55490994,"-","MTIF2"
"2",55518847,55646215,"-","CCDC88A"
"2",55746938,55772144,"+","CCDC104"
"2",55777047,55844421,"-","SMEK2"
"2",55863372,55920958,"-","PNPT1"
"2",56094208,56149575,"-","EFEMP1"
"2",56411760,56611490,"+","CCDC85A"
"2",58275967,58381897,"+","VRK2"
"2",58275967,58386828,"+","VRK2"
"2",58276036,58386828,"+","VRK2"
"2",58386900,58468448,"-","FANCL"
"2",60679700,60780405,"-","BCL11A"
"2",60679710,60780405,"-","BCL11A"
"2",60687539,60780405,"-","BCL11A"
"2",60983614,61024295,"+","PAPOLG"
"2",61108976,61149670,"+","REL"
"2",61169530,61239025,"-","PUS10"
"2",61244895,61275905,"+","PEX13"
"2",61297486,61349297,"+","KIAA1841"
"2",61297486,61361367,"+","KIAA1841"
"2",61411861,61413921,"+","AHSA2"
"2",61415237,61697827,"-","USP34"
"2",61705955,61761032,"-","XPO1"
"2",62053590,62081176,"-","FAM161A"
"2",62095827,62115642,"-","CCT4"
"2",62132814,62363076,"+","COMMD1"
"2",62449356,62450549,"+","B3GNT2"
"2",62728344,62733264,"-","TMEM17"
"2",62934327,63272635,"+","EHBP1"
"2",63280126,63283451,"+","OTX1"
"2",63349141,63815405,"-","WDPCP"
"2",63816178,63834121,"+","MDH1"
"2",63816462,63834121,"+","MDH1"
"2",63824601,63834121,"+","MDH1"
"2",64069320,64118361,"+","UGP2"
"2",64083454,64118361,"+","UGP2"
"2",64120564,64211133,"-","VPS54"
"2",64321836,64335444,"-","PELI1"
"2",64681680,64685562,"+","LGALSL"
"2",64778609,64819169,"+","AFTPH"
"2",64863061,64864005,"-","SERTAD2"
"2",65216778,65248280,"+","SLC1A4"
"2",65237758,65248280,"+","SLC1A4"
"2",65296579,65309839,"+","CEP68"
"2",65315627,65357049,"-","RAB1A"
"2",65455044,65495868,"+","ACTR2"
"2",65540635,65593740,"-","SPRED2"
"2",65540635,65659121,"-","SPRED2"
"2",66662989,66796240,"+","MEIS1"
"2",67624581,67637170,"+","ETAA1"
"2",68270021,68274442,"-","C1D"
"2",68358370,68384575,"-","WDR92"
"2",68361833,68384575,"-","WDR92"
"2",68385067,68401934,"+","PNO1"
"2",68408095,68479259,"-","PPP3R1"
"2",68511560,68546532,"-","CNRIP1"
"2",68520994,68546532,"-","CNRIP1"
"2",68592484,68622948,"+","PLEK"
"2",68691341,68692277,"-","FBXO48"
"2",68694864,68805154,"+","APLF"
"2",68872954,68882708,"+","PROKR1"
"2",68962332,69053326,"+","ARHGAP25"
"2",69002313,69053326,"+","ARHGAP25"
"2",69092763,69098490,"-","BMP10"
"2",69172500,69179993,"-","GKN2"
"2",69201768,69207955,"+","GKN1"
"2",69240632,69372508,"+","ANTXR1"
"2",69240632,69399516,"+","ANTXR1"
"2",69240632,69472617,"+","ANTXR1"
"2",69553321,69614203,"-","GFPT1"
"2",69623378,69642377,"-","NFU1"
"2",69623378,69659127,"-","NFU1"
"2",69623378,69664554,"-","NFU1"
"2",69703001,69870172,"-","AAK1"
"2",70008698,70052647,"+","ANXA4"
"2",70057025,70106136,"+","GMCL1"
"2",70121117,70131440,"+","SNRNP27"
"2",70142463,70165416,"+","MXD1"
"2",70187789,70188820,"-","ASPRV1"
"2",70314876,70315946,"+","PCBP1"
"2",70377488,70409117,"-","C2orf42"
"2",70439851,70475562,"-","TIA1"
"2",70485297,70504524,"+","PCYOX1"
"2",70508766,70520781,"-","SNRPG"
"2",70524421,70529143,"-","FAM136A"
"2",70677991,70780899,"-","TGFA"
"2",70890557,70933540,"-","ADD2"
"2",70900034,70933540,"-","ADD2"
"2",70903841,70933540,"-","ADD2"
"2",70903841,70995031,"-","ADD2"
"2",71004499,71017770,"-","FIGLA"
"2",71036403,71047655,"-","CLEC4F"
"2",71127752,71160334,"+","VAX2"
"2",71163085,71192251,"+","ATP6V1B1"
"2",71205776,71211742,"+","ANKRD53"
"2",71205776,71212430,"+","ANKRD53"
"2",71215730,71221887,"-","TEX261"
"2",71295676,71305638,"+","NAGK"
"2",71337100,71357349,"-","MCEE"
"2",71357796,71377145,"+","MPHOSPH10"
"2",71415609,71429719,"-","PAIP2B"
"2",71576085,71661937,"+","ZNF638"
"2",71681129,71913622,"+","DYSF"
"2",71693973,71913622,"+","DYSF"
"2",72359356,72374963,"-","CYP26B1"
"2",72406464,73053039,"-","EXOC6B"
"2",73114562,73118666,"+","SPR"
"2",73144982,73161083,"+","EMX1"
"2",73172151,73298834,"-","SFXN5"
"2",73302649,73339905,"-","RAB11FIP5"
"2",73429795,73438057,"+","NOTO"
"2",73441395,73453074,"+","SMYD5"
"2",73455582,73460288,"-","PRADC1"
"2",73461507,73479989,"+","CCT7"
"2",73466897,73479989,"+","CCT7"
"2",73486110,73496758,"-","FBXO41"
"2",73518585,73520754,"-","EGR4"
"2",73612997,73836739,"+","ALMS1"
"2",73868072,73868755,"-","NAT8"
"2",73957070,73961696,"-","TPRKB"
"2",73989788,74007242,"-","DUSP11"
"2",74011437,74044119,"+","C2orf78"
"2",74057984,74089386,"+","STAMBP"
"2",74128439,74146702,"+","ACTG2"
"2",74154038,74185863,"+","DGUOK"
"2",74273450,74329303,"+","TET3"
"2",74362649,74375001,"-","BOLA3"
"2",74362720,74375001,"-","BOLA3"
"2",74383695,74405801,"-","MOB1A"
"2",74425769,74441369,"+","MTHFD2"
"2",74448594,74542150,"-","SLC4A5"
"2",74588626,74601479,"-","DCTN1"
"2",74588626,74605354,"-","DCTN1"
"2",74588626,74607164,"-","DCTN1"
"2",74649281,74652828,"+","WDR54"
"2",74653370,74659754,"-","RTKN"
"2",74653370,74666749,"-","RTKN"
