"chrom","start","end","strand","Ensembl.gene.ID","gene.name"
"5",131991955,131996802,"+","ENSG00000169194","IL13"
"5",132009678,132018370,"+","ENSG00000113520","IL4"
"5",132028320,132073330,"-","ENSG00000131437","KIF3A"
"5",132083137,132090095,"+","ENSG00000205089","CCNI2"
"5",132086511,132142933,"-","ENSG00000164402","SEPT8"
"5",132149279,132152489,"+","ENSG00000198944","SOWAHA"
"5",132157833,132166590,"-","ENSG00000164403","SHROOM1"
"5",132196873,132202576,"-","ENSG00000164404","GDF9"
"5",132202322,132204539,"+","ENSG00000164405","UQCRQ"
"5",132208014,132210738,"+","ENSG00000164406","LEAP2"
"5",132211087,132299326,"-","ENSG00000072364","AFF4"
"5",132332677,132362296,"-","ENSG00000155329","ZCCHC10"
"5",132387705,132442141,"+","ENSG00000170606","HSPA4"
"5",132532147,132948232,"-","ENSG00000053108","FSTL4"
"5",133291201,133304365,"-","ENSG00000113583","C5orf15"
"5",133307562,133340666,"-","ENSG00000213585","VDAC1"
"5",133450372,133487556,"+","ENSG00000081059","TCF7"
"5",133484626,133512729,"-","ENSG00000113558","SKP1"
"5",133530023,133561764,"-","ENSG00000113575","PPP2CA"
"5",133622041,133706738,"-","ENSG00000006837","CDKL3"
"5",133706870,133727683,"+","ENSG00000119048","UBE2B"
"5",133737756,133747572,"-","ENSG00000237190","CDKN2AIPNL"
"5",133860003,133918920,"+","ENSG00000043143","JADE2"
"5",133936839,133984961,"-","ENSG00000152700","SAR1B"
"5",133984475,134063599,"+","ENSG00000113615","SEC24A"
"5",134074238,134087847,"+","ENSG00000164615","CAMLG"
"5",134094461,134190823,"+","ENSG00000145833","DDX46"
"5",134181370,134195425,"+","ENSG00000181904","C5orf24"
"5",134209493,134237215,"+","ENSG00000113621","TXNDC15"
"5",134240596,134343649,"+","ENSG00000132570","PCBD2"
"5",134303597,134347386,"+","ENSG00000152705","CATSPER3"
"5",134363424,134370503,"-","ENSG00000069011","PITX1"
"5",134669590,134735604,"-","ENSG00000113648","H2AFY"
"5",134779904,134783038,"-","ENSG00000251380","DCANP1"
"5",134779916,134788041,"-","ENSG00000255833","TIFAB"
"5",134869972,134871654,"-","ENSG00000181965","NEUROG1"
"5",134906369,134914969,"-","ENSG00000145824","CXCL14"
"5",134914892,135225459,"+","ENSG00000145832","SLC25A48"
"5",135227935,135231516,"-","ENSG00000145839","IL9"
"5",135257968,135290672,"-","ENSG00000145826","LECT2"
"5",135364677,135399507,"+","ENSG00000120708","TGFBI"
"5",135468534,135524435,"+","ENSG00000113658","SMAD5"
"5",135527156,135528822,"-","ENSG00000271824","SMIM32"
"5",135549008,135701233,"-","ENSG00000069018","TRPC7"
"5",136310987,136934068,"-","ENSG00000152377","SPOCK1"
"5",136953189,137071778,"-","ENSG00000146021","KLHL3"
"5",137081340,137090065,"-","ENSG00000177733","HNRNPA0"
"5",137203480,137223540,"+","ENSG00000120729","MYOT"
"5",137223657,137278436,"+","ENSG00000078795","PKD2L2"
"5",137273649,137387650,"-","ENSG00000031003","FAM13B"
"5",137419581,137428054,"+","ENSG00000061492","WNT8A"
"5",137450864,137475132,"-","ENSG00000112981","NME5"
"5",137475455,137514675,"-","ENSG00000112983","BRD8"
"5",137514408,137523412,"+","ENSG00000112984","KIF20A"
"5",137523339,137549032,"-","ENSG00000094880","CDC23"
"5",137588069,137610310,"-","ENSG00000146013","GFRA3"
"5",137620954,137674044,"-","ENSG00000158402","CDC25C"
"5",137667624,137685418,"+","ENSG00000120709","FAM53C"
"5",137688374,137772717,"+","ENSG00000120733","KDM3B"
"5",137774746,137782658,"+","ENSG00000132563","REEP2"
"5",137801168,137804992,"+","ENSG00000120738","EGR1"
"5",137841784,137878925,"-","ENSG00000120705","ETF1"
"5",137889445,137911413,"-","ENSG00000113013","HSPA9"
"5",137946656,138270723,"+","ENSG00000044115","CTNNA1"
"5",138204610,138211057,"-","ENSG00000146006","LRRTM2"
"5",138282413,138629246,"-","ENSG00000120725","SIL1"
"5",138629337,138667366,"+","ENSG00000015479","MATR3"
"5",138677276,138705409,"+","ENSG00000120727","PAIP2"
"5",138702885,138720242,"-","ENSG00000170482","SLC23A1"
"5",138723169,138725770,"-","ENSG00000170476","MZB1"
"5",138726281,138731402,"-","ENSG00000228672","PROB1"
"5",138732252,138739777,"-","ENSG00000170469","SPATA24"
"5",138744277,138780180,"-","ENSG00000170464","DNAJC18"
"5",138855118,138862520,"-","ENSG00000184584","TMEM173"
"5",138906016,139008019,"+","ENSG00000131508","UBE2D2"
"5",139026884,139063467,"+","ENSG00000171604","CXXC5"
"5",139175393,139224051,"+","ENSG00000146005","PSD2"
"5",139226364,139422884,"-","ENSG00000158458","NRG2"
"5",139487362,139505204,"+","ENSG00000185129","PURA"
"5",139505520,139508977,"+","ENSG00000182700","IGIP"
"5",139554741,139661637,"+","ENSG00000120306","CYSTM1"
"5",139624624,139682706,"-","ENSG00000113068","PFDN1"
"5",139712428,139726188,"-","ENSG00000113070","HBEGF"
"5",139739779,139754726,"+","ENSG00000113073","SLC4A9"
"5",139781399,139919441,"+","ENSG00000131503","ANKHD1"
"5",139781493,139929154,"+","ENSG00000254996","ANKHD1-EIF4EBP3"
"5",139916925,139937837,"-","ENSG00000213523","SRA1"
"5",139927247,139929161,"+","ENSG00000243056","EIF4EBP3"
"5",139937853,139944366,"-","ENSG00000113108","APBB3"
"5",139944413,139948685,"+","ENSG00000176087","SLC35A4"
"5",140011313,140013286,"-","ENSG00000170458","CD14"
"5",140018325,140027370,"-","ENSG00000131495","NDUFA2"
"5",140019012,140024993,"+","ENSG00000113119","TMCO6"
"5",140026643,140042065,"+","ENSG00000113141","IK"
"5",140044261,140053709,"+","ENSG00000120314","WDR55"
"5",140050379,140053161,"-","ENSG00000256453","DND1"
"5",140053489,140071122,"-","ENSG00000170445","HARS"
"5",140071015,140078890,"+","ENSG00000112855","HARS2"
"5",140078265,140086261,"+","ENSG00000146007","ZMAT2"
"5",140165721,140391932,"+","ENSG00000204970","PCDHA1"
"5",140174437,140391932,"+","ENSG00000204969","PCDHA2"
"5",140180613,140391932,"+","ENSG00000255408","PCDHA3"
"5",140186659,140391929,"+","ENSG00000204967","PCDHA4"
"5",140201189,140391932,"+","ENSG00000204965","PCDHA5"
"5",140207563,140391929,"+","ENSG00000081842","PCDHA6"
"5",140213969,140391929,"+","ENSG00000204963","PCDHA7"
"5",140220772,140391932,"+","ENSG00000204962","PCDHA8"
"5",140227048,140391929,"+","ENSG00000204961","PCDHA9"
"5",140235468,140391932,"+","ENSG00000250120","PCDHA10"
"5",140247768,140391929,"+","ENSG00000249158","PCDHA11"
"5",140254887,140391932,"+","ENSG00000251664","PCDHA12"
"5",140261709,140391932,"+","ENSG00000239389","PCDHA13"
"5",140305954,140391929,"+","ENSG00000248383","PCDHAC1"
"5",140346055,140391932,"+","ENSG00000243232","PCDHAC2"
"5",140430720,140438929,"+","ENSG00000171815","PCDHB1"
"5",140474163,140478287,"+","ENSG00000112852","PCDHB2"
"5",140480057,140483411,"+","ENSG00000113205","PCDHB3"
"5",140501381,140505205,"+","ENSG00000081818","PCDHB4"
"5",140514800,140518207,"+","ENSG00000113209","PCDHB5"
"5",140529603,140532868,"+","ENSG00000113211","PCDHB6"
"5",140552200,140555964,"+","ENSG00000113212","PCDHB7"
"5",140557371,140560110,"+","ENSG00000120322","PCDHB8"
"5",140560980,140565974,"+","ENSG00000272674","PCDHB16"
"5",140566701,140571114,"+","ENSG00000177839","PCDHB9"
"5",140571926,140575215,"+","ENSG00000120324","PCDHB10"
"5",140579155,140583352,"+","ENSG00000197479","PCDHB11"
"5",140588269,140592143,"+","ENSG00000120328","PCDHB12"
"5",140593491,140598551,"+","ENSG00000187372","PCDHB13"
"5",140602504,140607331,"+","ENSG00000120327","PCDHB14"
"5",140624963,140628933,"+","ENSG00000113248","PCDHB15"
"5",140639793,140700388,"-","ENSG00000178913","TAF7"
"5",140682196,140683612,"-","ENSG00000120329","SLC25A2"
"5",140710138,140892548,"+","ENSG00000204956","PCDHGA1"
"5",140718327,140892542,"+","ENSG00000081853","PCDHGA2"
"5",140723396,140892546,"+","ENSG00000254245","PCDHGA3"
"5",140729669,140892546,"+","ENSG00000254221","PCDHGB1"
"5",140734588,140892542,"+","ENSG00000262576","PCDHGA4"
"5",140739609,140892546,"+","ENSG00000253910","PCDHGB2"
"5",140743799,140892546,"+","ENSG00000253485","PCDHGA5"
"5",140749809,140892542,"+","ENSG00000262209","PCDHGB3"
"5",140753481,140892546,"+","ENSG00000253731","PCDHGA6"
"5",140762306,140892542,"+","ENSG00000253537","PCDHGA7"
"5",140767265,140892546,"+","ENSG00000253953","PCDHGB4"
"5",140769724,140892546,"+","ENSG00000253767","PCDHGA8"
"5",140777554,140892546,"+","ENSG00000276547","PCDHGB5"
"5",140782499,140892546,"+","ENSG00000261934","PCDHGA9"
"5",140787588,140892546,"+","ENSG00000253305","PCDHGB6"
"5",140792554,140892546,"+","ENSG00000253846","PCDHGA10"
"5",140797212,140892546,"+","ENSG00000254122","PCDHGB7"
"5",140800614,140892542,"+","ENSG00000253873","PCDHGA11"
"5",140810074,140892542,"+","ENSG00000253159","PCDHGA12"
"5",140855514,140892544,"+","ENSG00000240184","PCDHGC3"
"5",140864564,140892546,"+","ENSG00000242419","PCDHGC4"
"5",140868688,140892546,"+","ENSG00000240764","PCDHGC5"
"5",140894583,140998622,"-","ENSG00000131504","DIAPH1"
"5",141000443,141016416,"-","ENSG00000171720","HDAC3"
"5",141016517,141020631,"+","ENSG00000164620","RELL2"
"5",141018869,141030985,"-","ENSG00000197948","FCHSD1"
"5",141032968,141061797,"-","ENSG00000120318","ARAP3"
"5",141232676,141258811,"-","ENSG00000156453","PCDH1"
"5",141303420,141321612,"+","ENSG00000081791","DELE1"
"5",141323150,141349306,"-","ENSG00000113555","PCDH12"
"5",141337893,141369857,"+","ENSG00000013561","RNF14"
"5",141371314,141392606,"-","ENSG00000113552","GNPDA1"
"5",141488344,141534005,"+","ENSG00000131507","NDFIP1"
"5",141689992,141706020,"-","ENSG00000187678","SPRY4"
"5",141971743,142077635,"-","ENSG00000113578","FGF1"
"5",142149942,142608576,"+","ENSG00000145819","ARHGAP26"
"5",142657496,142815077,"-","ENSG00000113580","NR3C1"
"5",143191726,143200284,"+","ENSG00000158497","HMHB1"
"5",143537726,143550278,"-","ENSG00000145817","YIPF5"
"5",143550437,143865249,"+","ENSG00000183775","KCTD16"
"5",144851362,145214932,"-","ENSG00000186314","PRELID2"
"5",145238084,145316689,"-","ENSG00000204928","GRXCR2"
"5",145316141,145461354,"+","ENSG00000156463","SH3RF2"
"5",145463876,145485140,"-","ENSG00000173261","PLAC8L1"
"5",145492597,145562213,"-","ENSG00000133706","LARS"
"5",145583168,145668786,"+","ENSG00000091009","RBM27"
"5",145718402,145721291,"+","ENSG00000091010","POU4F3"
"5",145826874,145891524,"+","ENSG00000113649","TCERG1"
"5",145892666,145895753,"-","ENSG00000173250","GPR151"
"5",145960709,146464347,"-","ENSG00000156475","PPP2R2B"
"5",146614526,146767418,"+","ENSG00000169302","STK32A"
"5",146770371,146889631,"-","ENSG00000113657","DPYSL3"
"5",146965001,147162338,"-","ENSG00000176049","JAKMIP2"
"5",147204131,147211349,"-","ENSG00000164266","SPINK1"
"5",147250245,147261754,"+","ENSG00000164265","SCGB3A2"
"5",147260289,147286101,"-","ENSG00000178776","C5orf46"
"5",147405246,147516852,"+","ENSG00000133710","SPINK5"
"5",147549296,147554961,"+","ENSG00000196800","SPINK14"
"5",147582357,147594700,"+","ENSG00000178172","SPINK6"
"5",147601213,147623143,"+","ENSG00000248109","MARCOL"
"5",147647743,147665818,"+","ENSG00000214510","SPINK13"
"5",147691982,147695485,"+","ENSG00000145879","SPINK7"
"5",147700766,147719415,"+","ENSG00000204909","SPINK9"
"5",147763498,147822399,"+","ENSG00000145868","FBXO38"
"5",147830595,148056798,"-","ENSG00000164270","HTR4"
"5",148204808,148208250,"+","ENSG00000169252","ADRB2"
"5",148303202,148442726,"-","ENSG00000169247","SH3TC2"
"5",148521046,148640105,"+","ENSG00000173210","ABLIM3"
"5",148651422,148723200,"+","ENSG00000157510","AFAP1L1"
"5",148724993,148734146,"+","ENSG00000164284","GRPEL2"
"5",148737600,148749216,"+","ENSG00000145882","PCYOX1L"
"5",148750887,148783765,"-","ENSG00000127743","IL17B"
"5",148871760,148931115,"-","ENSG00000113712","CSNK1A1"
"5",148931510,149014531,"+","ENSG00000183111","ARHGEF37"
"5",149109861,149234585,"+","ENSG00000155846","PPARGC1B"
"5",149237516,149324356,"-","ENSG00000132915","PDE6A"
"5",149340300,149373018,"+","ENSG00000155850","SLC26A2"
"5",149372681,149380217,"-","ENSG00000164296","TIGD6"
"5",149379609,149432705,"+","ENSG00000113716","HMGXB3"
"5",149432854,149492935,"-","ENSG00000182578","CSF1R"
"5",149493402,149535435,"-","ENSG00000113721","PDGFRB"
"5",149546358,149564121,"+","ENSG00000113722","CDX1"
"5",149569625,149602351,"+","ENSG00000011083","SLC6A7"
"5",149599054,149669854,"-","ENSG00000070808","CAMK2A"
"5",149675906,149718870,"-","ENSG00000183876","ARSI"
"5",149737192,149779871,"+","ENSG00000070814","TCOF1"
"5",149779604,149792492,"-","ENSG00000019582","CD74"
"5",149822198,149829302,"-","ENSG00000164587","RPS14"
"5",149865381,149937773,"+","ENSG00000070614","NDST1"
"5",149980642,150038769,"+","ENSG00000171992","SYNPO"
"5",150040436,150058927,"+","ENSG00000164591","MYOZ3"
"5",150070354,150080639,"-","ENSG00000086589","RBM22"
"5",150088002,150138671,"-","ENSG00000132912","DCTN4"
"5",150157508,150176296,"+","ENSG00000256235","SMIM3"
"5",150226085,150280298,"+","ENSG00000237693","IRGM"
"5",150273954,150284545,"-","ENSG00000145908","ZNF300"
"5",150399999,150408553,"+","ENSG00000211445","GPX3"
"5",150409506,150473138,"-","ENSG00000145901","TNIP1"
"5",150480267,150537346,"-","ENSG00000197043","ANXA6"
"5",150560613,150603654,"-","ENSG00000198624","CCDC69"
"5",150591711,150650001,"+","ENSG00000196743","GM2A"
"5",150656323,150683327,"-","ENSG00000186334","SLC36A3"
"5",150694533,150727151,"-","ENSG00000186335","SLC36A2"
"5",150816607,150871940,"+","ENSG00000123643","SLC36A1"
"5",150883654,150948505,"-","ENSG00000086570","FAT2"
"5",151040657,151066536,"-","ENSG00000113140","SPARC"
"5",151121877,151152093,"-","ENSG00000177556","ATOX1"
"5",151150606,151192346,"+","ENSG00000145907","G3BP1"
"5",151202074,151304403,"-","ENSG00000145888","GLRA1"
"5",151771093,151812929,"-","ENSG00000132911","NMUR2"
"5",152869175,153193429,"+","ENSG00000155511","GRIA1"
"5",153369708,153418496,"-","ENSG00000055147","FAM114A2"
"5",153418466,153600038,"+","ENSG00000037749","MFAP3"
"5",153570290,153800544,"+","ENSG00000164574","GALNT10"
"5",153825557,153840613,"+","ENSG00000164576","SAP30L"
"5",153854532,153857787,"-","ENSG00000113196","HAND1"
"5",154092403,154197165,"+","ENSG00000155506","LARP1"
"5",154198052,154238812,"-","ENSG00000170271","FAXDC2"
"5",154237113,154256353,"+","ENSG00000155508","CNOT8"
"5",154266971,154317771,"-","ENSG00000082516","GEMIN5"
"5",154320633,154348971,"+","ENSG00000082515","MRPL22"
"5",154393315,154397692,"+","ENSG00000226650","KIF4B"
"5",155297354,156194799,"+","ENSG00000170624","SGCD"
"5",156277549,156279539,"+","ENSG00000231989","PPP1R2B"
"5",156346303,156390237,"-","ENSG00000145850","TIMD4"
"5",156456424,156486130,"-","ENSG00000113249","HAVCR1"
"5",156512843,156569880,"-","ENSG00000135077","HAVCR2"
"5",156564435,156586030,"-","ENSG00000155868","MED7"
"5",156569944,156682201,"+","ENSG00000113263","ITK"
"5",156588857,156593275,"-","ENSG00000170613","FAM71B"
"5",156693089,156822603,"+","ENSG00000055163","CYFIP2"
"5",156768604,156887108,"-","ENSG00000285868","AC008676.3"
"5",156768606,156772685,"-","ENSG00000172568","FNDC9"
"5",156822542,157002783,"-","ENSG00000135074","ADAM19"
"5",156887027,156901725,"+","ENSG00000172548","NIPAL4"
"5",157052687,157098488,"-","ENSG00000039600","SOX30"
"5",157098541,157107166,"+","ENSG00000187658","C5orf52"
"5",157158428,157168457,"+","ENSG00000113272","THG1L"
"5",157170720,157187717,"+","ENSG00000155858","LSM11"
"5",157212751,157286183,"-","ENSG00000113282","CLINT1"
"5",158122924,158526924,"-","ENSG00000164330","EBF1"
"5",158584417,158637061,"-","ENSG00000145860","RNF145"
"5",158690298,158713044,"+","ENSG00000164332","UBLCP1"
"5",158741791,158757895,"-","ENSG00000113302","IL12B"
"5",159292087,159400019,"+","ENSG00000170214","ADRA1B"
"5",159436120,159492550,"+","ENSG00000113312","TTC1"
"5",159488808,159546457,"-","ENSG00000170234","PWWP2A"
"5",159614374,159665742,"+","ENSG00000170231","FABP6"
"5",159676113,159772403,"-","ENSG00000135083","CCNJL"
"5",159774758,159797648,"-","ENSG00000145861","C1QTNF2"
"5",159820155,159827061,"-","ENSG00000221886","ZBED8"
"5",159828648,159848718,"-","ENSG00000164609","SLU7"
"5",159848862,159855746,"+","ENSG00000164611","PTTG1"
"5",159990127,160279221,"-","ENSG00000118322","ATP10B"
"5",160715436,160976050,"-","ENSG00000145864","GABRB2"
"5",160974069,161129599,"+","ENSG00000145863","GABRA6"
"5",161274069,161326987,"+","ENSG00000022355","GABRA1"
"5",161427063,161589983,"+","ENSG00000113327","GABRG2"
"5",162864575,162873157,"+","ENSG00000113328","CCNG1"
"5",162873532,162887108,"-","ENSG00000170584","NUDCD2"
"5",162887209,162918947,"+","ENSG00000072571","HMMR"
"5",162930120,162946360,"+","ENSG00000038274","MAT2B"
"5",166711804,167691162,"+","ENSG00000145934","TENM2"
"5",167718656,167899308,"+","ENSG00000113645","WWC1"
"5",167913456,167946306,"+","ENSG00000113643","RARS"
"5",167956121,167957639,"+","ENSG00000188573","FBLL1"
"5",167975500,168006373,"-","ENSG00000120137","PANK3"
"5",168088738,168728133,"-","ENSG00000184347","SLIT3"
"5",169010640,169031782,"+","ENSG00000040275","SPDL1"
"5",169064251,169510386,"+","ENSG00000134516","DOCK2"
"5",169288307,169407499,"-","ENSG00000204767","INSYN2B"
"5",169532901,169536738,"+","ENSG00000168269","FOXI1"
"5",169673237,169724822,"-","ENSG00000043462","LCP2"
"5",169780491,170163636,"+","ENSG00000182132","KCNIP1"
"5",169801675,169816638,"-","ENSG00000145936","KCNMB1"
"5",170190354,170241051,"+","ENSG00000094755","GABRP"
"5",170288874,170727019,"+","ENSG00000204764","RANBP17"
"5",170736252,170739143,"+","ENSG00000164438","TLX3"
"5",170814120,170838141,"+","ENSG00000181163","NPM1"
"5",170846651,170884630,"+","ENSG00000156427","FGF18"
"5",171209436,171223130,"+","ENSG00000185662","SMIM23"
"5",171288553,171433877,"-","ENSG00000072803","FBXW11"
"5",171469083,171615228,"-","ENSG00000072786","STK10"
"5",171621176,171630456,"+","ENSG00000214360","EFCAB9"
"5",171636650,171710768,"-","ENSG00000168246","UBTD2"
"5",171752004,171881529,"-","ENSG00000174705","SH3PXD2B"
"5",172068269,172118543,"+","ENSG00000214357","NEURL1B"
"5",172195099,172198198,"-","ENSG00000120129","DUSP1"
"5",172261254,172379686,"+","ENSG00000113719","ERGIC1"
"5",172385732,172396774,"+","ENSG00000037241","RPL26L1"
"5",172410774,172462448,"+","ENSG00000113732","ATP6V0E1"
"5",172483355,172566287,"+","ENSG00000164463","CREBRF"
"5",172571445,172591390,"+","ENSG00000113734","BNIP1"
"5",172659112,172662314,"-","ENSG00000183072","NKX2-5"
"5",172741716,172756506,"-","ENSG00000113739","STC2"
"5",173034517,173043663,"-","ENSG00000145919","BOD1"
"5",173315352,173388983,"+","ENSG00000113742","CPEB4"
"5",173400782,173433143,"+","ENSG00000185056","C5orf47"
"5",173472709,173670504,"+","ENSG00000170091","NSG2"
"5",174151585,174157899,"+","ENSG00000120149","MSX2"
"5",174867039,174871185,"-","ENSG00000184845","DRD1"
"5",174904065,174956745,"+","ENSG00000164466","SFXN1"
"5",175085033,175137759,"+","ENSG00000113749","HRH2"
"5",175223313,175311024,"+","ENSG00000145920","CPLX2"
"5",175344876,175461683,"-","ENSG00000051596","THOC3"
"5",175487692,175543018,"+","ENSG00000182230","FAM153B"
"5",175490751,175553962,"+","ENSG00000285476","AC139491.7"
"5",175665370,175772994,"+","ENSG00000170085","SIMC1"
"5",175773065,175788810,"-","ENSG00000122203","KIAA1191"
"5",175792490,175828866,"+","ENSG00000175414","ARL10"
"5",175810941,175815976,"-","ENSG00000048162","NOP16"
"5",175815752,175816762,"+","ENSG00000146066","HIGD2A"
"5",175819456,175843570,"-","ENSG00000175416","CLTB"
"5",175874629,175937075,"+","ENSG00000113194","FAF2"
"5",175953713,175965026,"-","ENSG00000146083","RNF44"
"5",175969512,176022975,"+","ENSG00000074276","CDHR2"
"5",176022803,176037157,"-","ENSG00000169258","GPRIN1"
"5",176047083,176057557,"-","ENSG00000074317","SNCB"
"5",176057619,176073645,"+","ENSG00000175766","EIF4E1B"
"5",176074388,176086055,"+","ENSG00000048140","TSPAN17"
"5",176237520,176307899,"+","ENSG00000113763","UNC5A"
"5",176307870,176326347,"-","ENSG00000160883","HK3"
"5",176332006,176449634,"-","ENSG00000087206","UIMC1"
"5",176449697,176508190,"+","ENSG00000113761","ZNF346"
"5",176513906,176525145,"+","ENSG00000160867","FGFR4"
"5",176560026,176727216,"+","ENSG00000165671","NSD1"
"5",176728199,176730745,"-","ENSG00000169228","RAB24"
"5",176728462,176739758,"-","ENSG00000213347","MXD3"
"5",176730800,176733950,"+","ENSG00000169230","PRELID1"
"5",176758568,176778669,"-","ENSG00000169223","LMAN2"
"5",176784925,176799597,"+","ENSG00000169220","RGS14"
"5",176806236,176825849,"+","ENSG00000131183","SLC34A1"
"5",176827110,176827662,"-","ENSG00000196570","PFN3"
"5",176829141,176836577,"-","ENSG00000131187","F12"
"5",176830205,176869902,"+","ENSG00000198055","GRK6"
"5",176873446,176883287,"+","ENSG00000131188","PRR7"
"5",176883609,176901402,"-","ENSG00000113758","DBN1"
"5",176910395,176924607,"-","ENSG00000196923","PDLIM7"
"5",176928908,176938275,"-","ENSG00000146094","DOK3"
"5",176938578,176943962,"-","ENSG00000183258","DDX41"
"5",176946790,176981564,"-","ENSG00000146067","FAM193B"
"5",177019159,177023125,"+","ENSG00000184840","TMED9"
"5",177027133,177037331,"+","ENSG00000027847","B4GALT7"
"5",177134982,177210399,"-","ENSG00000170074","FAM153A"
"5",177419236,177423243,"-","ENSG00000175325","PROP1"
"5",177433349,177513530,"+","ENSG00000204677","FAM153C"
"5",177540533,177553082,"+","ENSG00000145911","N4BP3"
"5",177557997,177577569,"+","ENSG00000145916","RMND5B"
"5",177576461,177580968,"-","ENSG00000145912","NHP2"
"5",177631534,177638164,"+","ENSG00000197451","HNRNPAB"
"5",177635472,177659803,"-","ENSG00000175309","PHYKPL"
"5",177664619,178017394,"-","ENSG00000050767","COL23A1"
"5",178029665,178057616,"-","ENSG00000113240","CLK4"
"5",178138513,178157660,"-","ENSG00000169131","ZNF354A"
"5",178286954,178315123,"+","ENSG00000178338","ZNF354B"
"5",178322899,178360213,"+","ENSG00000198939","ZFP2"
"5",178368192,178393434,"+","ENSG00000178187","ZNF454"
"5",178404588,178423207,"-","ENSG00000113262","GRM6"
"5",178450753,178462065,"+","ENSG00000234284","ZNF879"
"5",178487416,178510538,"+","ENSG00000177932","ZNF354C"
"5",178537854,178772462,"-","ENSG00000087116","ADAMTS2"
"5",178977555,179037013,"+","ENSG00000176783","RUFY1"
"5",179041179,179061785,"-","ENSG00000169045","HNRNPH1"
"5",179105561,179108035,"-","ENSG00000204659","CBY3"
"5",179105629,179158642,"+","ENSG00000127022","CANX"
"5",179159823,179204284,"+","ENSG00000161021","MAML1"
"5",179220981,179223648,"+","ENSG00000213316","LTC4S"
"5",179224597,179233952,"-","ENSG00000161013","MGAT4B"
"5",179233398,179265078,"+","ENSG00000161011","SQSTM1"
"5",179262133,179289173,"-","ENSG00000161010","MRNIP"
"5",179289066,179334859,"-","ENSG00000197226","TBC1D9B"
"5",179338651,179499113,"-","ENSG00000113269","RNF130"
"5",179527795,179636211,"-","ENSG00000146090","RASGEF1C"
"5",179660143,179719099,"-","ENSG00000050748","MAPK9"
"5",179727698,179780336,"-","ENSG00000131459","GFPT2"
"5",179921379,180005405,"+","ENSG00000113300","CNOT6"
"5",180017105,180018499,"-","ENSG00000161055","SCGB3A1"
"5",180028506,180076624,"-","ENSG00000037280","FLT4"
"5",180166042,180167099,"-","ENSG00000174339","OR2Y1"
"5",180211782,180242652,"-","ENSG00000131446","MGAT1"
"5",180274611,180288285,"-","ENSG00000196670","ZFP62"
"5",180326077,180377906,"+","ENSG00000113303","BTNL8"
"5",180415845,180433727,"+","ENSG00000168903","BTNL3"
"5",180467225,180488521,"+","ENSG00000165810","BTNL9"
"5",180550122,180558169,"-","ENSG00000185372","OR2V1"
"5",180574586,180586285,"+","ENSG00000182613","OR2V2"
"5",180620924,180632293,"-","ENSG00000146054","TRIM7"
"5",180649499,180662808,"+","ENSG00000146063","TRIM41"
"5",180663909,180675096,"-","ENSG00000204628","RACK1"
"5",180681417,180688140,"-","ENSG00000183718","TRIM52"
"5",180794269,180795263,"+","ENSG00000230178","OR4F3"
"6",291630,351355,"+","ENSG00000112679","DUSP22"
"6",391752,411443,"+","ENSG00000137265","IRF4"
"6",485154,693139,"-","ENSG00000112685","EXOC2"
"6",655939,656963,"-","ENSG00000188996","HUS1B"
"6",1312333,1314993,"+","ENSG00000164379","FOXQ1"
"6",1389811,1395838,"+","ENSG00000137273","FOXF2"
"6",1610150,1614132,"+","ENSG00000054598","FOXC1"
"6",1624041,2245839,"-","ENSG00000112699","GMDS"
"6",2663863,2751200,"-","ENSG00000145949","MYLK4"
"6",2765648,2787186,"+","ENSG00000124535","WRNIP1"
"6",2832566,2842193,"-","ENSG00000021355","SERPINB1"
"6",2887504,2903543,"-","ENSG00000170542","SERPINB9"
"6",2948393,2972399,"-","ENSG00000124570","SERPINB6"
"6",2988221,3029103,"+","ENSG00000124588","NQO2"
"6",3064225,3115421,"+","ENSG00000137275","RIPK1"
"6",3118608,3153812,"+","ENSG00000137274","BPHL"
"6",3153900,3157778,"-","ENSG00000137267","TUBB2A"
"6",3224511,3231964,"-","ENSG00000137285","TUBB2B"
"6",3231637,3303607,"+","ENSG00000180822","PSMG4"
"6",3269196,3457256,"-","ENSG00000137266","SLC22A23"
"6",3722848,3752260,"-","ENSG00000168994","PXDC1"
"6",3849607,3851554,"+","ENSG00000145945","FAM50B"
"6",4021501,4065217,"+","ENSG00000112739","PRPF4B"
"6",4049668,4087578,"-","ENSG00000145975","FAM217A"
"6",4079440,4131185,"+","ENSG00000185689","C6orf201"
"6",4115923,4135831,"-","ENSG00000198721","ECI2"
"6",4706393,4955785,"+","ENSG00000153046","CDYL"
"6",4994966,5004297,"-","ENSG00000124787","RPP40"
"6",5084815,5089721,"+","ENSG00000219607","PPP1R3G"
"6",5102827,5261172,"-","ENSG00000214113","LYRM4"
"6",5261277,5829425,"+","ENSG00000145982","FARS2"
"6",5998232,6007838,"-","ENSG00000124785","NRN1"
"6",6144318,6321246,"-","ENSG00000124491","F13A1"
"6",6588341,6655216,"+","ENSG00000112799","LY86"
"6",7107830,7252213,"+","ENSG00000124782","RREB1"
"6",7268539,7347679,"-","ENSG00000124783","SSR1"
"6",7326889,7389975,"-","ENSG00000164304","CAGE1"
"6",7390026,7418270,"+","ENSG00000124784","RIOK1"
"6",7541850,7586947,"+","ENSG00000096696","DSP"
"6",7590431,7612200,"+","ENSG00000168566","SNRNP48"
