"chrom","start","end","strand","Ensembl.gene.ID","gene.name"
"6",26124145,26139116,"+","ENSG00000180573","HIST1H2AC"
"6",26156354,26157107,"+","ENSG00000168298","HIST1H1E"
"6",26158146,26171349,"+","ENSG00000158373","HIST1H2BD"
"6",26172059,26184655,"+","ENSG00000274290","HIST1H2BE"
"6",26188765,26189076,"-","ENSG00000277157","HIST1H4D"
"6",26196840,26197250,"-","ENSG00000197409","HIST1H3D"
"6",26198851,26199243,"-","ENSG00000196866","HIST1H2AD"
"6",26199520,26200715,"+","ENSG00000277224","HIST1H2BF"
"6",26204552,26206038,"+","ENSG00000276966","HIST1H4E"
"6",26215159,26216692,"-","ENSG00000273802","HIST1H2BG"
"6",26216975,26217483,"+","ENSG00000277075","HIST1H2AE"
"6",26224199,26227473,"+","ENSG00000274750","HIST1H3E"
"6",26234268,26234933,"-","ENSG00000124575","HIST1H1D"
"6",26240426,26240737,"+","ENSG00000274618","HIST1H4F"
"6",26246681,26246977,"-","ENSG00000275663","HIST1H4G"
"6",26250195,26250605,"-","ENSG00000277775","HIST1H3F"
"6",26251651,26253710,"+","ENSG00000275713","HIST1H2BH"
"6",26269405,26271815,"-","ENSG00000273983","HIST1H3G"
"6",26272976,26273356,"+","ENSG00000278588","HIST1H2BI"
"6",26277609,26285638,"-","ENSG00000158406","HIST1H4H"
"6",26365159,26378320,"+","ENSG00000186470","BTN3A2"
"6",26383096,26394874,"+","ENSG00000124508","BTN2A2"
"6",26402237,26415208,"+","ENSG00000026950","BTN3A1"
"6",26440472,26453415,"+","ENSG00000111801","BTN3A3"
"6",26457904,26476621,"+","ENSG00000112763","BTN2A1"
"6",26501221,26510422,"+","ENSG00000124557","BTN1A1"
"6",26538366,26546933,"+","ENSG00000182952","HMGN4"
"6",26596953,26600739,"+","ENSG00000146109","ABT1"
"6",26634383,26659752,"-","ENSG00000181315","ZNF322"
"6",27125897,27132750,"-","ENSG00000124635","HIST1H2BJ"
"6",27133042,27135291,"+","ENSG00000196787","HIST1H2AG"
"6",27138588,27139881,"+","ENSG00000276180","HIST1H4I"
"6",27146418,27146798,"-","ENSG00000197903","HIST1H2BK"
"6",27147129,27147515,"+","ENSG00000274997","HIST1H2AH"
"6",27247701,27256624,"+","ENSG00000112812","PRSS16"
"6",27285903,27312170,"-","ENSG00000158553","POM121L2"
"6",27374615,27403904,"+","ENSG00000124613","ZNF391"
"6",27450743,27473118,"-","ENSG00000096654","ZNF184"
"6",27807444,27807931,"-","ENSG00000185130","HIST1H2BL"
"6",27808199,27808701,"+","ENSG00000196747","HIST1H2AI"
"6",27810064,27811300,"+","ENSG00000278828","HIST1H3H"
"6",27814354,27814740,"-","ENSG00000276368","HIST1H2AJ"
"6",27815044,27815424,"+","ENSG00000273703","HIST1H2BM"
"6",27824108,27824480,"+","ENSG00000197238","HIST1H4J"
"6",27831216,27831527,"-","ENSG00000273542","HIST1H4K"
"6",27837760,27865798,"+","ENSG00000233822","HIST1H2BN"
"6",27837947,27838339,"-","ENSG00000275221","HIST1H2AK"
"6",27865355,27865747,"+","ENSG00000276903","HIST1H2AL"
"6",27866849,27867529,"-","ENSG00000184357","HIST1H1B"
"6",27871905,27872315,"-","ENSG00000275379","HIST1H3I"
"6",27873199,27873510,"-","ENSG00000275126","HIST1H4L"
"6",27890382,27893106,"-","ENSG00000197153","HIST1H3J"
"6",27892757,27893149,"-","ENSG00000278677","HIST1H2AM"
"6",27893463,27893843,"+","ENSG00000274641","HIST1H2BO"
"6",27911185,27912396,"-","ENSG00000168131","OR2B2"
"6",27957241,27958182,"+","ENSG00000124657","OR2B6"
"6",28080568,28089563,"+","ENSG00000197279","ZNF165"
"6",28124609,28130082,"+","ENSG00000196812","ZSCAN16"
"6",28141883,28159460,"+","ENSG00000198315","ZKSCAN8"
"6",28224886,28233482,"+","ENSG00000137185","ZSCAN9"
"6",28241697,28252269,"-","ENSG00000187626","ZKSCAN4"
"6",28259320,28260958,"+","ENSG00000189134","NKAPL"
"6",28267010,28278224,"+","ENSG00000197062","ZSCAN26"
"6",28281572,28302549,"+","ENSG00000137338","PGBD1"
"6",28324693,28356271,"-","ENSG00000235109","ZSCAN31"
"6",28349947,28369172,"+","ENSG00000189298","ZKSCAN3"
"6",28431930,28443502,"-","ENSG00000187987","ZSCAN23"
"6",28503296,28528215,"-","ENSG00000198704","GPX6"
"6",28525925,28534952,"+","ENSG00000224586","GPX5"
"6",28570535,28616212,"-","ENSG00000232040","ZBED9"
"6",28903002,28923988,"-","ENSG00000204713","TRIM27"
"6",28994785,29005316,"-","ENSG00000197935","ZNF311"
"6",29044213,29045240,"-","ENSG00000204704","OR2W1"
"6",29086208,29087313,"-","ENSG00000204703","OR2B3"
"6",29099657,29102701,"+","ENSG00000204702","OR2J1"
"6",29108059,29114770,"+","ENSG00000204701","OR2J3"
"6",29170907,29175811,"+","ENSG00000204700","OR2J2"
"6",29301701,29313017,"+","ENSG00000204695","OR14J1"
"6",29353749,29431967,"-","ENSG00000243729","OR5V1"
"6",29373423,29375291,"-","ENSG00000112462","OR12D3"
"6",29425504,29457071,"-","ENSG00000204694","OR11A1"
"6",29439306,29440977,"+","ENSG00000206474","OR10C1"
"6",29457181,29464328,"+","ENSG00000204688","OR2H1"
"6",29486697,29487956,"-","ENSG00000204687","MAS1L"
"6",29555515,29559925,"-","ENSG00000213886","UBD"
"6",29555629,29633976,"-","ENSG00000204681","GABBR1"
"6",29585121,29590500,"+","ENSG00000204657","OR2H2"
"6",29657002,29672372,"+","ENSG00000204655","MOG"
"6",29672392,29681110,"-","ENSG00000204644","ZFP57"
"6",29722775,29738528,"+","ENSG00000204642","HLA-F"
"6",29826967,29831125,"+","ENSG00000204632","HLA-G"
"6",29941260,29945884,"+","ENSG00000206503","HLA-A"
"6",30058899,30064909,"+","ENSG00000066379","ZNRD1"
"6",30066709,30070333,"+","ENSG00000204619","PPP1R11"
"6",30070266,30075887,"-","ENSG00000204618","RNF39"
"6",30102897,30113090,"-","ENSG00000204616","TRIM31"
"6",30136124,30148735,"+","ENSG00000204614","TRIM40"
"6",30151943,30161211,"-","ENSG00000204613","TRIM10"
"6",30163206,30172693,"+","ENSG00000204610","TRIM15"
"6",30184455,30213427,"-","ENSG00000234127","TRIM26"
"6",30326479,30343729,"+","ENSG00000204599","TRIM39"
"6",30328907,30346854,"+","ENSG00000248167","TRIM39-RPP21"
"6",30345131,30346884,"+","ENSG00000241370","RPP21"
"6",30489509,30494194,"+","ENSG00000204592","HLA-E"
"6",30541377,30557174,"-","ENSG00000204590","GNL1"
"6",30556886,30563723,"+","ENSG00000204576","PRR3"
"6",30571393,30597179,"+","ENSG00000204574","ABCF1"
"6",30600413,30618612,"-","ENSG00000204569","PPP1R10"
"6",30617840,30626395,"+","ENSG00000204568","MRPS18B"
"6",30626842,30646823,"+","ENSG00000137343","ATAT1"
"6",30647039,30653210,"+","ENSG00000204564","C6orf136"
"6",30653119,30673006,"-","ENSG00000204560","DHX16"
"6",30676389,30687895,"-","ENSG00000146112","PPP1R18"
"6",30688047,30691420,"-","ENSG00000137404","NRM"
"6",30699807,30717447,"-","ENSG00000137337","MDC1"
"6",30720352,30725426,"+","ENSG00000196230","TUBB"
"6",30727709,30742732,"-","ENSG00000137312","FLOT1"
"6",30743199,30744548,"-","ENSG00000137331","IER3"
"6",30876421,30900156,"+","ENSG00000204580","DDR1"
"6",30908207,30914106,"+","ENSG00000213780","GTF2H4"
"6",30908242,30926459,"+","ENSG00000137411","VARS2"
"6",30931353,30955636,"-","ENSG00000196260","SFTA2"
"6",30934523,30954221,"+","ENSG00000168631","MUCL3"
"6",30983718,30989903,"+","ENSG00000204544","MUC21"
"6",31010474,31035402,"+","ENSG00000261272","MUC22"
"6",31111223,31112559,"-","ENSG00000204542","C6orf15"
"6",31114750,31140092,"+","ENSG00000204540","PSORS1C1"
"6",31115087,31120446,"-","ENSG00000204539","CDSN"
"6",31137534,31139066,"-","ENSG00000204538","PSORS1C2"
"6",31142439,31158238,"-","ENSG00000204536","CCHCR1"
"6",31158547,31167159,"+","ENSG00000137310","TCF19"
"6",31164337,31180731,"-","ENSG00000204531","POU5F1"
"6",31268749,31272130,"-","ENSG00000204525","HLA-C"
"6",31269491,31357188,"-","ENSG00000234745","HLA-B"
"6",31399784,31415315,"+","ENSG00000204520","MICA"
"6",31494881,31511124,"+","ENSG00000204516","MICB"
"6",31528962,31530232,"+","ENSG00000204511","MCCD1"
"6",31530219,31542448,"-","ENSG00000198563","DDX39B"
"6",31544462,31548427,"-","ENSG00000213760","ATP6V1G2"
"6",31546870,31558829,"+","ENSG00000204498","NFKBIL1"
"6",31572054,31574324,"+","ENSG00000226979","LTA"
"6",31575565,31578336,"+","ENSG00000232810","TNF"
"6",31580525,31582522,"-","ENSG00000227507","LTB"
"6",31586124,31588909,"+","ENSG00000204482","LST1"
"6",31588895,31593006,"-","ENSG00000204475","NCR3"
"6",31615217,31617021,"+","ENSG00000204472","AIF1"
"6",31620720,31637771,"+","ENSG00000204469","PRRC2A"
"6",31639028,31652705,"-","ENSG00000204463","BAG6"
"6",31652416,31658210,"+","ENSG00000204444","APOM"
"6",31658298,31660772,"-","ENSG00000204439","C6orf47"
"6",31661228,31666283,"-","ENSG00000204438","GPANK1"
"6",31665236,31670343,"+","ENSG00000204435","CSNK2B"
"6",31670167,31673776,"+","ENSG00000240053","LY6G5B"
"6",31676684,31684040,"-","ENSG00000204428","LY6G5C"
"6",31686955,31703356,"-","ENSG00000204427","ABHD16A"
"6",31706885,31710595,"+","ENSG00000204424","LY6G6F"
"6",31706904,31717918,"+","ENSG00000250641","LY6G6F-LY6G6D"
"6",31715356,31717804,"+","ENSG00000244355","LY6G6D"
"6",31718594,31726714,"+","ENSG00000204420","MPIG6B"
"6",31718648,31721746,"-","ENSG00000204421","LY6G6C"
"6",31727038,31730617,"-","ENSG00000213722","DDAH2"
"6",31730581,31739763,"-","ENSG00000213719","CLIC1"
"6",31739677,31762678,"+","ENSG00000204410","MSH5"
"6",31762996,31764851,"+","ENSG00000228727","SAPCD1"
"6",31765590,31777294,"-","ENSG00000204396","VWA7"
"6",31777518,31795752,"-","ENSG00000204394","VARS"
"6",31797396,31806966,"-","ENSG00000204392","LSM2"
"6",31809619,31815283,"-","ENSG00000204390","HSPA1L"
"6",31815464,31817946,"+","ENSG00000204389","HSPA1A"
"6",31827738,31830254,"+","ENSG00000204388","HSPA1B"
"6",31834608,31839766,"+","ENSG00000204387","C6orf48"
"6",31857659,31862906,"-","ENSG00000204386","NEU1"
"6",31863192,31879046,"-","ENSG00000204385","SLC44A4"
"6",31879759,31897687,"-","ENSG00000204371","EHMT2"
"6",31897785,31945672,"+","ENSG00000166278","C2"
"6",31899607,31901992,"-","ENSG00000204366","ZBTB12"
"6",31945650,31952084,"+","ENSG00000243649","CFB"
"6",31952087,31959038,"-","ENSG00000204356","NELFE"
"6",31959117,31969751,"+","ENSG00000204351","SKIV2L"
"6",31969810,31972290,"-","ENSG00000204348","DXO"
"6",31971091,31982821,"+","ENSG00000204344","STK19"
"6",31982057,32002681,"+","ENSG00000244731","C4A"
"6",32014795,32035418,"+","ENSG00000224389","C4B"
"6",32038265,32041670,"+","ENSG00000231852","CYP21A2"
"6",32041153,32115334,"-","ENSG00000168477","TNXB"
"6",32115264,32128253,"-","ENSG00000213676","ATF6B"
"6",32128707,32130288,"-","ENSG00000204315","FKBPL"
"6",32148359,32153083,"-","ENSG00000204314","PRRT1"
"6",32153441,32163678,"+","ENSG00000221988","PPT2"
"6",32164595,32168281,"+","ENSG00000241404","EGFL8"
"6",32168212,32178096,"-","ENSG00000204310","AGPAT1"
"6",32178405,32180793,"+","ENSG00000204308","RNF5"
"6",32180968,32184322,"-","ENSG00000204305","AGER"
"6",32184733,32190202,"-","ENSG00000204304","PBX2"
"6",32190766,32195523,"-","ENSG00000213654","GPSM3"
"6",32194843,32224067,"-","ENSG00000204301","NOTCH4"
"6",32288526,32371912,"-","ENSG00000204296","TSBP1"
"6",32393963,32407128,"-","ENSG00000204290","BTNL2"
"6",32439878,32445046,"+","ENSG00000204287","HLA-DRA"
"6",32517353,32530287,"-","ENSG00000198502","HLA-DRB5"
"6",32578769,32589848,"-","ENSG00000196126","HLA-DRB1"
"6",32628179,32647062,"+","ENSG00000196735","HLA-DQA1"
"6",32659467,32668383,"-","ENSG00000179344","HLA-DQB1"
"6",32741342,32747215,"+","ENSG00000237541","HLA-DQA2"
"6",32756098,32763532,"-","ENSG00000232629","HLA-DQB2"
"6",32812763,32820466,"-","ENSG00000241106","HLA-DOB"
"6",32821833,32838770,"-","ENSG00000204267","TAP2"
"6",32840717,32844703,"-","ENSG00000204264","PSMB8"
"6",32844136,32859851,"+","ENSG00000240065","PSMB9"
"6",32845209,32853978,"-","ENSG00000168394","TAP1"
"6",32934629,32941028,"-","ENSG00000242574","HLA-DMB"
"6",32948613,32969094,"-","ENSG00000204257","HLA-DMA"
"6",32968594,32981505,"+","ENSG00000204256","BRD2"
"6",33004182,33009591,"-","ENSG00000204252","HLA-DOA"
"6",33064569,33080775,"-","ENSG00000231389","HLA-DPA1"
"6",33075990,33089696,"+","ENSG00000223865","HLA-DPB1"
"6",33162681,33192499,"-","ENSG00000204248","COL11A2"
"6",33193588,33200688,"-","ENSG00000204231","RXRB"
"6",33200445,33204439,"+","ENSG00000112473","SLC39A7"
"6",33204655,33206831,"+","ENSG00000204228","HSD17B8"
"6",33208500,33212722,"+","ENSG00000204227","RING1"
"6",33250272,33272047,"-","ENSG00000223501","VPS52"
"6",33272075,33276511,"+","ENSG00000231500","RPS18"
"6",33277132,33284832,"+","ENSG00000235863","B3GALT4"
"6",33279108,33289247,"-","ENSG00000227057","WDR46"
"6",33289302,33298401,"+","ENSG00000204220","PFDN6"
"6",33291654,33298942,"-","ENSG00000237441","RGL2"
"6",33299694,33314387,"-","ENSG00000231925","TAPBP"
"6",33314406,33317942,"-","ENSG00000236104","ZBTB22"
"6",33318558,33323016,"-","ENSG00000204209","DAXX"
"6",33391823,33409896,"+","ENSG00000237649","KIFC1"
"6",33410399,33416453,"+","ENSG00000112511","PHF1"
"6",33416442,33418317,"-","ENSG00000112514","CUTA"
"6",33419661,33457541,"+","ENSG00000197283","SYNGAP1"
"6",33453970,33457544,"+","ENSG00000213588","ZBTB9"
"6",33572547,33580293,"-","ENSG00000030110","BAK1"
"6",33620365,33696574,"+","ENSG00000096433","ITPR3"
"6",33694293,33711727,"-","ENSG00000137288","UQCC2"
"6",33721662,33746905,"-","ENSG00000161896","IP6K3"
"6",33771202,33789130,"-","ENSG00000161904","LEMD2"
"6",33794673,33804003,"-","ENSG00000096395","MLN"
"6",34018645,34155622,"-","ENSG00000124493","GRM4"
"6",34236873,34246231,"+","ENSG00000137309","HMGA1"
"6",34246381,34249108,"-","ENSG00000186577","SMIM29"
"6",34279679,34392669,"-","ENSG00000272325","NUDT3"
"6",34417454,34426125,"-","ENSG00000124614","RPS10"
"6",34466061,34535229,"+","ENSG00000124507","PACSIN1"
"6",34537802,34556333,"-","ENSG00000124664","SPDEF"
"6",34587288,34696859,"-","ENSG00000196821","C6orf106"
"6",34757505,34773857,"+","ENSG00000124562","SNRPC"
"6",34792015,34883138,"+","ENSG00000065060","UHRF1BP1"
"6",34877462,34888089,"-","ENSG00000064995","TAF11"
"6",34889255,35091406,"+","ENSG00000064999","ANKS1A"
"6",35118071,35148610,"-","ENSG00000124678","TCP11"
"6",35213956,35253079,"+","ENSG00000146197","SCUBE3"
"6",35258909,35295985,"+","ENSG00000065029","ZNF76"
"6",35297818,35321771,"+","ENSG00000023892","DEF6"
"6",35342558,35428191,"+","ENSG00000112033","PPARD"
"6",35452356,35467103,"+","ENSG00000112039","FANCE"
"6",35468401,35470785,"+","ENSG00000198755","RPL10A"
"6",35473597,35497079,"-","ENSG00000007866","TEAD3"
"6",35497874,35512896,"-","ENSG00000112041","TULP1"
"6",35573585,35728583,"-","ENSG00000096060","FKBP5"
"6",35737032,35749079,"+","ENSG00000157343","ARMC12"
"6",35776594,35779552,"+","ENSG00000196748","CLPSL2"
"6",35781019,35793675,"+","ENSG00000204140","CLPSL1"
"6",35794982,35797344,"-","ENSG00000137392","CLPS"
"6",35797206,35845397,"+","ENSG00000197753","LHFPL5"
"6",35832966,35921342,"-","ENSG00000096063","SRPK1"
"6",35943514,36024868,"-","ENSG00000112053","SLC26A8"
"6",36027677,36111236,"+","ENSG00000112062","MAPK14"
"6",36127809,36144524,"+","ENSG00000156711","MAPK13"
"6",36196744,36232790,"+","ENSG00000096070","BRPF3"
"6",36243203,36312229,"+","ENSG00000180316","PNPLA1"
"6",36315761,36336888,"-","ENSG00000189325","C6orf222"
"6",36354091,36387800,"-","ENSG00000010030","ETV7"
"6",36390551,36442854,"-","ENSG00000179165","PXT1"
"6",36442767,36491143,"+","ENSG00000112078","KCTD20"
"6",36493892,36547479,"-","ENSG00000112079","STK38"
"6",36594353,36605600,"+","ENSG00000112081","SRSF3"
"6",36676460,36687339,"+","ENSG00000124762","CDKN1A"
"6",36697826,36733184,"+","ENSG00000255587","RAB44"
"6",36740775,36839444,"-","ENSG00000124772","CPNE5"
"6",36854827,36874803,"-","ENSG00000137168","PPIL1"
"6",36871870,36928964,"+","ENSG00000198663","C6orf89"
"6",36948263,36964837,"+","ENSG00000164530","PI16"
"6",36968141,36986298,"-","ENSG00000137409","MTCH1"
"6",37005646,37029069,"+","ENSG00000146192","FGD2"
"6",37170152,37175428,"+","ENSG00000137193","PIM1"
"6",37212178,37258155,"-","ENSG00000172738","TMEM217"
"6",37257772,37332970,"+","ENSG00000065491","TBC1D22B"
"6",37353979,37394734,"+","ENSG00000112130","RNF8"
"6",37433219,37482827,"+","ENSG00000137200","CMTR1"
"6",37482938,37499893,"-","ENSG00000198937","CCDC167"
"6",37630679,37699306,"-","ENSG00000112139","MDGA1"
"6",37819727,38154624,"+","ENSG00000156639","ZFAND3"
"6",38168451,38640148,"-","ENSG00000183826","BTBD9"
"6",38675925,38703145,"-","ENSG00000124767","GLO1"
"6",38715341,39030529,"+","ENSG00000124721","DNAH8"
"6",39048781,39091303,"+","ENSG00000112164","GLP1R"
"6",39104063,39115186,"-","ENSG00000112167","SAYSD1"
"6",39188971,39229475,"-","ENSG00000164626","KCNK5"
"6",39299001,39314461,"-","ENSG00000124780","KCNK17"
"6",39314698,39322968,"-","ENSG00000095981","KCNK16"
"6",39329990,39725408,"-","ENSG00000164627","KIF6"
"6",39792298,39904877,"+","ENSG00000146122","DAAM2"
"6",39899578,39934551,"-","ENSG00000124615","MOCS1"
"6",40391586,40587465,"-","ENSG00000156564","LRFN2"
"6",41026895,41039221,"-","ENSG00000124602","UNC5CL"
"6",41033627,41097787,"-","ENSG00000124596","OARD1"
"6",41042467,41044337,"+","ENSG00000112212","TSPO2"
"6",41053304,41064511,"+","ENSG00000124701","APOBEC2"
"6",41072945,41099976,"+","ENSG00000001167","NFYA"
"6",41149342,41154337,"-","ENSG00000161911","TREML1"
"6",41158506,41163186,"-","ENSG00000095970","TREM2"
"6",41189749,41201149,"-","ENSG00000112195","TREML2"
"6",41228324,41238882,"+","ENSG00000188056","TREML4"
"6",41267926,41286682,"-","ENSG00000124731","TREM1"
"6",41335608,41350889,"+","ENSG00000096264","NCR2"
"6",41546426,41602384,"+","ENSG00000137166","FOXP4"
"6",41636882,41654246,"+","ENSG00000112559","MDFI"
"6",41683978,41736259,"-","ENSG00000112561","TFEB"
"6",41736711,41754109,"-","ENSG00000096088","PGC"
"6",41770176,41786542,"-","ENSG00000137218","FRS3"
"6",41780349,41790141,"+","ENSG00000124593","AL365205.1"
"6",41780762,41787372,"+","ENSG00000278224","PRICKLE4"
"6",41787662,41789898,"+","ENSG00000214736","TOMM6"
"6",41789896,41895361,"-","ENSG00000164663","USP49"
"6",41905354,41921139,"-","ENSG00000124641","MED20"
"6",41921499,41933046,"+","ENSG00000112578","BYSL"
"6",41934933,42050357,"-","ENSG00000112576","CCND3"
"6",42050513,42087461,"+","ENSG00000137413","TAF8"
"6",42101119,42142620,"-","ENSG00000188112","C6orf132"
"6",42155406,42180056,"+","ENSG00000048545","GUCA1A"
"6",42183284,42194956,"-","ENSG00000112599","GUCA1B"
"6",42206807,42217861,"-","ENSG00000048544","MRPS10"
"6",42224931,42452051,"-","ENSG00000124496","TRERF1"
"6",42564062,42693504,"+","ENSG00000024048","UBR2"
"6",42696598,42722597,"-","ENSG00000112619","PRPH2"
"6",42744481,42746096,"-","ENSG00000124659","TBCC"
"6",42746958,42868560,"+","ENSG00000112624","BICRAL"
"6",42879618,42889925,"+","ENSG00000146223","RPL7L1"
"6",42890265,42890821,"-","ENSG00000221821","C6orf226"
"6",42915989,42925835,"+","ENSG00000171611","PTCRA"
"6",42929192,42939287,"+","ENSG00000137161","CNPY3"
"6",42960754,42963880,"+","ENSG00000124713","GNMT"
"6",42963865,42979181,"-","ENSG00000124587","PEX6"
"6",42984553,43012342,"+","ENSG00000112640","PPP2R5D"
"6",43011143,43016868,"-","ENSG00000124733","MEA1"
"6",43014103,43021298,"+","ENSG00000124702","KLHDC3"
"6",43021623,43034156,"+","ENSG00000124541","RRP36"
"6",43037617,43053945,"-","ENSG00000044090","CUL7"
"6",43040777,43075095,"+","ENSG00000137171","KLC4"
"6",43054029,43059438,"-","ENSG00000112651","MRPL2"
"6",43076307,43161719,"+","ENSG00000112655","PTK7"
"6",43171269,43181506,"+","ENSG00000112658","SRF"
"6",43182184,43224587,"+","ENSG00000112659","CUL9"
"6",43225629,43229484,"-","ENSG00000112667","DNPH1"
"6",43243481,43288258,"+","ENSG00000146216","TTBK1"
"6",43295694,43305538,"+","ENSG00000137204","SLC22A7"
"6",43299710,43308797,"-","ENSG00000146215","CRIP3"
"6",43307134,43369647,"-","ENSG00000171467","ZNF318"
"6",43427366,43450427,"+","ENSG00000124574","ABCC10"
"6",43450352,43456632,"-","ENSG00000171462","DLK2"
"6",43477523,43506556,"+","ENSG00000137221","TJAP1"
"6",43506969,43510686,"-","ENSG00000204052","LRRC73"
"6",43509702,43562419,"+","ENSG00000171453","POLR1C"
"6",43511832,43516985,"-","ENSG00000137207","YIPF3"
"6",43522334,43576038,"-","ENSG00000124571","XPO5"
"6",43576150,43615660,"+","ENSG00000170734","POLH"
"6",43605316,43629264,"-","ENSG00000172432","GTPBP2"
"6",43629540,43640952,"+","ENSG00000124688","MAD2L1BP"
"6",43645036,43672600,"+","ENSG00000172426","RSPH9"
"6",43671303,43687791,"-","ENSG00000096080","MRPS18A"
"6",43770184,43786487,"+","ENSG00000112715","VEGFA"
"6",44000580,44007612,"+","ENSG00000181577","C6orf223"
"6",44113451,44127452,"-","ENSG00000180992","MRPL14"
"6",44126914,44155519,"+","ENSG00000137216","TMEM63B"
"6",44158811,44184401,"+","ENSG00000137225","CAPN11"
"6",44216939,44218236,"+","ENSG00000262179","MYMX"
"6",44219505,44234151,"+","ENSG00000112759","SLC29A1"
"6",44246166,44253888,"+","ENSG00000096384","HSP90AB1"
"6",44254096,44257890,"-","ENSG00000157593","SLC35B2"
"6",44258166,44265788,"-","ENSG00000146232","NFKBIE"
"6",44270466,44307506,"+","ENSG00000178233","TMEM151B"
"6",44278734,44297698,"-","ENSG00000146221","TCTE1"
"6",44298731,44313347,"-","ENSG00000124608","AARS2"
"6",44342660,44377167,"+","ENSG00000249481","SPATS1"
"6",44387706,44450425,"+","ENSG00000096401","CDC5L"
"6",44809317,45377953,"-","ENSG00000196284","SUPT3H"
"6",45328157,45664349,"+","ENSG00000124813","RUNX2"
"6",45880827,46080348,"-","ENSG00000112782","CLIC5"
"6",46129989,46146688,"+","ENSG00000001561","ENPP4"
"6",46159185,46170980,"-","ENSG00000112796","ENPP5"
"6",46220736,46491972,"-","ENSG00000172348","RCAN2"
"6",46549580,46652830,"-","ENSG00000146233","CYP39A1"
"6",46652915,46678190,"+","ENSG00000153291","SLC25A27"
"6",46687875,46704319,"+","ENSG00000180113","TDRD6"
"6",46704201,46735693,"-","ENSG00000146070","PLA2G7"
"6",46746917,46759506,"+","ENSG00000230062","ANKRD66"
"6",46793389,46839782,"+","ENSG00000112818","MEP1A"
"6",46852522,46954943,"-","ENSG00000069122","ADGRF5"
"6",46997708,47042350,"-","ENSG00000153292","ADGRF1"
"6",47231532,47309905,"-","ENSG00000146072","TNFRSF21"
"6",47477789,47627263,"+","ENSG00000198087","CD2AP"
"6",47685864,47722021,"+","ENSG00000153294","ADGRF4"
"6",47781982,47832780,"+","ENSG00000124818","OPN5"
"6",47878028,48068689,"-","ENSG00000244694","PTCHD4"
"6",49430360,49463253,"-","ENSG00000146085","MMUT"
"6",49463370,49493107,"+","ENSG00000031691","CENPQ"
"6",49499923,49528078,"+","ENSG00000203972","GLYATL3"
"6",49550646,49561907,"+","ENSG00000197261","C6orf141"
"6",49605158,49636884,"-","ENSG00000112077","RHAG"
"6",49692358,49713590,"-","ENSG00000124490","CRISP2"
"6",49727384,49744437,"-","ENSG00000096006","CRISP3"
"6",49785651,49787307,"-","ENSG00000170950","PGK2"
"6",49834257,49877096,"-","ENSG00000124812","CRISP1"
"6",49960249,49964105,"-","ENSG00000177684","DEFB114"
"6",49968677,49969625,"-","ENSG00000214642","DEFB113"
"6",50009138,50021981,"-","ENSG00000203970","DEFB110"
"6",50042144,50049874,"-","ENSG00000180872","DEFB112"
"6",50713828,50772988,"+","ENSG00000008197","TFAP2D"
"6",50818723,50847619,"+","ENSG00000008196","TFAP2B"
"6",51615300,52087625,"-","ENSG00000170927","PKHD1"
"6",52186375,52190638,"+","ENSG00000112115","IL17A"
"6",52236681,52244537,"-","ENSG00000112116","IL17F"
"6",52264009,52284881,"-","ENSG00000112118","MCM3"
"6",52361421,52407777,"+","ENSG00000170915","PAQR8"
"6",52362123,52529886,"+","ENSG00000096093","EFHC1"
"6",52497408,52577060,"-","ENSG00000065308","TRAM2"
"6",52671113,52686588,"+","ENSG00000096092","TMEM14A"
"6",52750087,52763475,"-","ENSG00000244067","GSTA2"
"6",52791371,52803860,"-","ENSG00000243955","GSTA1"
"6",52831655,52846095,"-","ENSG00000182793","GSTA5"
"6",52896639,52909698,"-","ENSG00000174156","GSTA3"
"6",52977948,52995304,"-","ENSG00000170899","GSTA4"
"6",53001279,53061802,"-","ENSG00000112144","ICK"
"6",53051991,53100873,"+","ENSG00000112146","FBXO9"
"6",53126961,53148841,"-","ENSG00000137270","GCM1"
"6",53267398,53349179,"-","ENSG00000012660","ELOVL5"
"6",53497341,53616970,"-","ENSG00000001084","GCLC"
"6",53647916,53665756,"-","ENSG00000124743","KLHL31"
"6",53794497,53924125,"+","ENSG00000137269","LRRC1"
"6",53929982,54266280,"+","ENSG00000146147","MLIP"
"6",54307859,54390142,"+","ENSG00000137251","TINAG"
"6",54846771,54945099,"+","ENSG00000168143","FAM83B"
"6",55106460,55282620,"+","ENSG00000137252","HCRTR2"
"6",55327469,55402493,"+","ENSG00000187871","GFRAL"
"6",55434369,55579214,"-","ENSG00000146151","HMGCLL1"
"6",55753653,55875590,"-","ENSG00000112175","BMP5"
"6",56056590,56394094,"-","ENSG00000124749","COL21A1"
"6",56457987,56954649,"-","ENSG00000151914","DST"
"6",56955107,57027346,"+","ENSG00000151917","BEND6"
"6",57046532,57055239,"+","ENSG00000168116","KIAA1586"
"6",57086844,57170305,"+","ENSG00000112200","ZNF451"
"6",57172326,57189833,"+","ENSG00000112208","BAG2"
"6",57186992,57222307,"-","ENSG00000112210","RAB23"
"6",57314805,57646850,"+","ENSG00000146143","PRIM2"
"6",61679961,62286225,"-","ENSG00000112232","KHDRBS2"
"6",63275951,63319977,"-","ENSG00000146166","LGSN"
"6",63521746,63583377,"+","ENSG00000112245","PTP4A1"
